date,yhat,yhat_lower,yhat_upper,actual,category,prophet_forecast,prophet_lower,prophet_upper,sku_id,region
2026-01-08,41.41778534172205,34.5093004377414,48.34383529156228,47,Beauty,41.41778534172205,34.5093004377414,48.34383529156228,SKU-100003,East
2026-01-09,35.95677233007444,29.024827760868344,42.765319456157805,42,Beauty,35.95677233007444,29.024827760868344,42.765319456157805,SKU-100003,East
2026-01-10,39.21414767771358,32.06991861682839,45.67303715814976,42,Beauty,39.21414767771358,32.06991861682839,45.67303715814976,SKU-100003,East
2026-01-11,33.56259937599843,27.23909115321218,40.724166422015465,36,Beauty,33.56259937599843,27.23909115321218,40.724166422015465,SKU-100003,East
2026-01-12,31.019663103465323,23.978455475944674,37.35105919575432,34,Beauty,31.019663103465323,23.978455475944674,37.35105919575432,SKU-100003,East
2026-01-13,44.46128039042595,37.771310370965935,51.11233786675192,42,Beauty,44.46128039042595,37.771310370965935,51.11233786675192,SKU-100003,East
2026-01-14,47.331584635612515,40.7864354607892,54.43931636527024,39,Beauty,47.331584635612515,40.7864354607892,54.43931636527024,SKU-100003,East
2026-01-15,41.85069055461992,34.69607540197021,48.51808985906794,47,Beauty,41.85069055461992,34.69607540197021,48.51808985906794,SKU-100003,East
2026-01-16,29.115961046613883,22.56919996947889,35.16175278948932,26,Beauty,29.115961046613883,22.56919996947889,35.16175278948932,SKU-100003,East
2025-12-27,34.6785828001365,27.4826018643432,41.909635542343516,39,Beauty,34.6785828001365,27.4826018643432,41.909635542343516,SKU-100003,North
2025-12-28,69.34007932404346,62.53301528363715,76.5227586795277,67,Beauty,69.34007932404346,62.53301528363715,76.5227586795277,SKU-100003,North
2025-12-29,38.33516270183179,31.237627442751876,45.52546435975911,37,Beauty,38.33516270183179,31.237627442751876,45.52546435975911,SKU-100003,North
2025-12-30,51.05059828831389,43.67272989456216,57.521201793346464,48,Beauty,51.05059828831389,43.67272989456216,57.521201793346464,SKU-100003,North
2025-12-31,58.86381994126605,51.83309905714153,66.25532277368298,50,Beauty,58.86381994126605,51.83309905714153,66.25532277368298,SKU-100003,North
2026-01-01,45.169697309266304,37.65536572631976,52.296125797281206,52,Beauty,45.169697309266304,37.65536572631976,52.296125797281206,SKU-100003,North
2026-01-02,40.67150214955738,33.58283155155073,47.99207915366918,40,Beauty,40.67150214955738,33.58283155155073,47.99207915366918,SKU-100003,North
2026-01-03,41.727376215142776,34.73324900395426,48.99239842164822,40,Beauty,41.727376215142776,34.73324900395426,48.99239842164822,SKU-100003,North
2026-01-04,47.705670011914975,40.692411620525434,54.77187182063003,46,Beauty,47.705670011914975,40.692411620525434,54.77187182063003,SKU-100003,North
2026-01-05,42.41900751394243,35.1185129977664,49.928068456926404,33,Beauty,42.41900751394243,35.1185129977664,49.928068456926404,SKU-100003,North
2026-01-06,51.578314206858174,44.73731772147923,58.95357839208428,49,Beauty,51.578314206858174,44.73731772147923,58.95357839208428,SKU-100003,North
2026-01-07,54.407885648595716,46.64186828266685,61.396239682708234,54,Beauty,54.407885648595716,46.64186828266685,61.396239682708234,SKU-100003,North
2026-01-08,38.670442699056856,31.225810413075294,45.87052028463833,40,Beauty,38.670442699056856,31.225810413075294,45.87052028463833,SKU-100003,North
2026-01-09,36.81918853385585,29.808362953167055,44.47000162419059,33,Beauty,36.81918853385585,29.808362953167055,44.47000162419059,SKU-100003,North
2026-01-10,52.47387303029598,45.168992256255805,59.32475166495333,40,Beauty,52.47387303029598,45.168992256255805,59.32475166495333,SKU-100003,North
2026-01-11,45.561996752853034,38.63797595872025,52.98410751377427,49,Beauty,45.561996752853034,38.63797595872025,52.98410751377427,SKU-100003,North
2026-01-12,37.18183601769461,29.703579759224247,44.16880491418201,40,Beauty,37.18183601769461,29.703579759224247,44.16880491418201,SKU-100003,North
2026-01-13,55.99000176559888,48.81024126688754,63.178372245072104,48,Beauty,55.99000176559888,48.81024126688754,63.178372245072104,SKU-100003,North
2026-01-14,71.7774651941605,65.044818302042,79.17500397760271,61,Beauty,71.7774651941605,65.044818302042,79.17500397760271,SKU-100003,North
2026-01-15,59.39225715882324,52.480020917753045,66.97264258524051,58,Beauty,59.39225715882324,52.480020917753045,66.97264258524051,SKU-100003,North
2026-01-16,48.93593486560358,41.8737416109887,55.178246785235416,45,Beauty,48.93593486560358,41.8737416109887,55.178246785235416,SKU-100003,North
2025-12-27,31.78749515631791,24.6501224138022,38.8489799715731,37,Beauty,31.78749515631791,24.6501224138022,38.8489799715731,SKU-100003,South
2025-12-28,51.90414566796695,44.22727225842008,59.200614220606546,50,Beauty,51.90414566796695,44.22727225842008,59.200614220606546,SKU-100003,South
2025-12-29,39.118419196668626,32.21668920618985,45.80706291619313,38,Beauty,39.118419196668626,32.21668920618985,45.80706291619313,SKU-100003,South
2025-12-30,32.15228932706043,24.707659852265007,39.09400507029925,28,Beauty,32.15228932706043,24.707659852265007,39.09400507029925,SKU-100003,South
2025-12-31,38.02490230232617,30.905439801028724,45.934343787579245,42,Beauty,38.02490230232617,30.905439801028724,45.934343787579245,SKU-100003,South
2026-01-01,32.41647514986723,25.09044163644948,39.78945346898574,26,Beauty,32.41647514986723,25.09044163644948,39.78945346898574,SKU-100003,South
2026-01-02,19.495760069998777,12.643619494231185,26.707036928154935,26,Beauty,19.495760069998777,12.643619494231185,26.707036928154935,SKU-100003,South
2026-01-03,35.223119261658965,27.768346748178324,42.41537614616114,30,Beauty,35.223119261658965,27.768346748178324,42.41537614616114,SKU-100003,South
2026-01-04,36.82153530255191,29.579145140208585,43.888990968709095,38,Beauty,36.82153530255191,29.579145140208585,43.888990968709095,SKU-100003,South
2026-01-05,40.20572586720608,32.47474580875199,47.094071019549894,38,Beauty,40.20572586720608,32.47474580875199,47.094071019549894,SKU-100003,South
2026-01-06,31.75021392372888,24.45946024133752,38.49478295920712,32,Beauty,31.75021392372888,24.45946024133752,38.49478295920712,SKU-100003,South
2026-01-07,36.853518865621396,29.937621681962856,43.70883312466496,44,Beauty,36.853518865621396,29.937621681962856,43.70883312466496,SKU-100003,South
2026-01-08,39.08188732236955,32.29355793710397,46.608897284488286,35,Beauty,39.08188732236955,32.29355793710397,46.608897284488286,SKU-100003,South
2026-01-09,29.249715361528853,22.482999724843207,36.3743280417025,30,Beauty,29.249715361528853,22.482999724843207,36.3743280417025,SKU-100003,South
2026-01-10,37.87149137820614,31.231685659296776,45.08016760030606,48,Beauty,37.87149137820614,31.231685659296776,45.08016760030606,SKU-100003,South
2026-01-11,29.37782923264736,22.12559568320567,36.45001830542075,34,Beauty,29.37782923264736,22.12559568320567,36.45001830542075,SKU-100003,South
2026-01-12,36.029666485176556,28.750544861512843,42.717872997757375,37,Beauty,36.029666485176556,28.750544861512843,42.717872997757375,SKU-100003,South
2026-01-13,31.198481847384137,24.36803979843974,38.34727667987476,33,Beauty,31.198481847384137,24.36803979843974,38.34727667987476,SKU-100003,South
2026-01-14,30.44297395169447,23.457929323398233,36.96730302572416,25,Beauty,30.44297395169447,23.457929323398233,36.96730302572416,SKU-100003,South
2026-01-15,49.4675579886207,42.638787961675476,56.47957385236596,35,Beauty,49.4675579886207,42.638787961675476,56.47957385236596,SKU-100003,South
2026-01-16,35.225626934875315,28.54703341522796,41.810851898836475,43,Beauty,35.225626934875315,28.54703341522796,41.810851898836475,SKU-100003,South
2025-12-27,42.633516371199065,35.98950786809454,49.63767921237178,50,Beauty,42.633516371199065,35.98950786809454,49.63767921237178,SKU-100003,West
2025-12-28,73.1789436839596,65.90668568260936,79.79664584467662,80,Beauty,73.1789436839596,65.90668568260936,79.79664584467662,SKU-100003,West
2025-12-29,34.95334532501053,27.844102635651733,41.973191746818856,39,Beauty,34.95334532501053,27.844102635651733,41.973191746818856,SKU-100003,West
2025-12-30,48.368588903016125,41.38164941895388,55.28798120019806,50,Beauty,48.368588903016125,41.38164941895388,55.28798120019806,SKU-100003,West
2025-12-31,50.06371018149764,43.53083809163629,57.087974209846024,54,Beauty,50.06371018149764,43.53083809163629,57.087974209846024,SKU-100003,West
2026-01-01,48.32375170480984,41.53041817868826,55.636913879008176,55,Beauty,48.32375170480984,41.53041817868826,55.636913879008176,SKU-100003,West
2026-01-02,31.40138399545245,24.483561449321666,38.274193059576994,36,Beauty,31.40138399545245,24.483561449321666,38.274193059576994,SKU-100003,West
2026-01-03,39.30447466293214,32.48257103740651,46.53813238424541,38,Beauty,39.30447466293214,32.48257103740651,46.53813238424541,SKU-100003,West
2026-01-04,40.46451110963564,33.27728500547204,47.604210449769994,52,Beauty,40.46451110963564,33.27728500547204,47.604210449769994,SKU-100003,West
2026-01-05,37.65533199317096,30.719214061719693,44.481145248806804,32,Beauty,37.65533199317096,30.719214061719693,44.481145248806804,SKU-100003,West
2026-01-06,38.824801526876556,31.762983355297973,45.87090370205394,28,Beauty,38.824801526876556,31.762983355297973,45.87090370205394,SKU-100003,West
2026-01-07,46.85671843466055,39.76871848673774,53.925457579625075,54,Beauty,46.85671843466055,39.76871848673774,53.925457579625075,SKU-100003,West
2026-01-08,48.284120383968435,41.24869600065693,55.0133115929811,47,Beauty,48.284120383968435,41.24869600065693,55.0133115929811,SKU-100003,West
2026-01-09,25.59714987089601,18.749457540786306,32.993923911302424,29,Beauty,25.59714987089601,18.749457540786306,32.993923911302424,SKU-100003,West
2026-01-10,32.191256487380215,25.3170837328411,39.783026021246826,37,Beauty,32.191256487380215,25.3170837328411,39.783026021246826,SKU-100003,West
2026-01-11,42.26279040297027,35.2735120084125,49.91812298398275,37,Beauty,42.26279040297027,35.2735120084125,49.91812298398275,SKU-100003,West
2026-01-12,55.54201709643348,48.616518773306254,62.272467621220336,64,Beauty,55.54201709643348,48.616518773306254,62.272467621220336,SKU-100003,West
2026-01-13,39.471594325305134,32.56273740031492,47.026210706348536,46,Beauty,39.471594325305134,32.56273740031492,47.026210706348536,SKU-100003,West
2026-01-14,53.618347968012756,47.095572161960405,60.618893644553175,60,Beauty,53.618347968012756,47.095572161960405,60.618893644553175,SKU-100003,West
2026-01-15,51.49251729875657,44.96550756593061,58.87009568057506,57,Beauty,51.49251729875657,44.96550756593061,58.87009568057506,SKU-100003,West
2026-01-16,28.971725628470807,21.8946765716406,36.0226130844922,33,Beauty,28.971725628470807,21.8946765716406,36.0226130844922,SKU-100003,West
2025-12-27,61.13018815879666,53.17570700280818,68.68894082848216,49,Electronics,61.13018815879666,53.17570700280818,68.68894082848216,SKU-100004,Central
2025-12-28,41.220508982999405,33.761716423147995,48.73457212963511,49,Electronics,41.220508982999405,33.761716423147995,48.73457212963511,SKU-100004,Central
2025-12-29,40.519409780781146,32.87976411560917,48.11633382206281,38,Electronics,40.519409780781146,32.87976411560917,48.11633382206281,SKU-100004,Central
2025-12-30,67.116065809458,58.8693973777702,74.90279596589102,67,Electronics,67.116065809458,58.8693973777702,74.90279596589102,SKU-100004,Central
2025-12-31,58.09503985768303,50.345452588464234,65.63601407970322,53,Electronics,58.09503985768303,50.345452588464234,65.63601407970322,SKU-100004,Central
2026-01-01,40.30846009374772,32.52030596169291,48.10003447063074,46,Electronics,40.30846009374772,32.52030596169291,48.10003447063074,SKU-100004,Central
2026-01-02,50.820397214095294,43.42181150468902,58.796242918306106,50,Electronics,50.820397214095294,43.42181150468902,58.796242918306106,SKU-100004,Central
2026-01-03,54.6105994935343,46.85873045622476,62.501107991935186,59,Electronics,54.6105994935343,46.85873045622476,62.501107991935186,SKU-100004,Central
2026-01-04,54.29450060388715,46.650363152554156,62.25228124401141,50,Electronics,54.29450060388715,46.650363152554156,62.25228124401141,SKU-100004,Central
2026-01-05,50.424248457683795,42.86665647107676,57.9160891697958,59,Electronics,50.424248457683795,42.86665647107676,57.9160891697958,SKU-100004,Central
2026-01-06,45.27632842623004,37.151990244085894,52.58165384708004,49,Electronics,45.27632842623004,37.151990244085894,52.58165384708004,SKU-100004,Central
2026-01-07,47.993010764937736,39.989977703129284,55.17649536766401,37,Electronics,47.993010764937736,39.989977703129284,55.17649536766401,SKU-100004,Central
2026-01-08,45.04878618680249,36.98564467359906,53.10691191901456,40,Electronics,45.04878618680249,36.98564467359906,53.10691191901456,SKU-100004,Central
2026-01-09,52.96910627504849,45.3112180454641,60.53912910122996,52,Electronics,52.96910627504849,45.3112180454641,60.53912910122996,SKU-100004,Central
2026-01-10,54.16666704944383,46.52646357908109,62.462217397343004,60,Electronics,54.16666704944383,46.52646357908109,62.462217397343004,SKU-100004,Central
2026-01-11,43.00577672552393,35.61450391063225,50.82488189712928,41,Electronics,43.00577672552393,35.61450391063225,50.82488189712928,SKU-100004,Central
2026-01-12,41.78328667780927,34.04241133422566,49.61032868125707,51,Electronics,41.78328667780927,34.04241133422566,49.61032868125707,SKU-100004,Central
2026-01-13,54.273225922755664,45.97973326263318,61.92604300839146,54,Electronics,54.273225922755664,45.97973326263318,61.92604300839146,SKU-100004,Central
2026-01-14,61.49462248788471,53.999840417178035,69.9325026114817,64,Electronics,61.49462248788471,53.999840417178035,69.9325026114817,SKU-100004,Central
2026-01-15,56.10670035760015,48.756560858651746,63.89957025211387,56,Electronics,56.10670035760015,48.756560858651746,63.89957025211387,SKU-100004,Central
2026-01-16,43.38482756352319,35.68578479184212,51.05838809084402,46,Electronics,43.38482756352319,35.68578479184212,51.05838809084402,SKU-100004,Central
2025-12-27,50.859750298716,43.386322517135675,58.4915015620155,42,Electronics,50.859750298716,43.386322517135675,58.4915015620155,SKU-100004,East
2025-12-28,44.032387390217245,36.913083096881735,51.49996969475062,38,Electronics,44.032387390217245,36.913083096881735,51.49996969475062,SKU-100004,East
2025-12-29,37.53438163770146,29.977518563683436,44.721732780701714,41,Electronics,37.53438163770146,29.977518563683436,44.721732780701714,SKU-100004,East
2025-12-30,64.02537936178143,56.77268306290951,71.21946798665026,65,Electronics,64.02537936178143,56.77268306290951,71.21946798665026,SKU-100004,East
2025-12-31,55.408514317355845,47.98024313173085,62.79518599039152,58,Electronics,55.408514317355845,47.98024313173085,62.79518599039152,SKU-100004,East
2026-01-01,43.53069604293618,35.714347672832034,51.63989639033944,47,Electronics,43.53069604293618,35.714347672832034,51.63989639033944,SKU-100004,East
2026-01-02,40.77070609978075,33.45683842115419,48.267258475682816,37,Electronics,40.77070609978075,33.45683842115419,48.267258475682816,SKU-100004,East
2026-01-03,56.89322243685953,49.94701088785303,64.75665060196413,49,Electronics,56.89322243685953,49.94701088785303,64.75665060196413,SKU-100004,East
2026-01-04,55.01891824430457,47.786631960876306,62.47348281341553,53,Electronics,55.01891824430457,47.786631960876306,62.47348281341553,SKU-100004,East
2026-01-05,39.71598844994206,32.17726983442099,46.89947282969347,39,Electronics,39.71598844994206,32.17726983442099,46.89947282969347,SKU-100004,East
2026-01-06,53.674082944069475,45.984289009645565,61.02196540143151,47,Electronics,53.674082944069475,45.984289009645565,61.02196540143151,SKU-100004,East
2026-01-07,77.84331400035792,70.53059928746582,85.35422426100494,69,Electronics,77.84331400035792,70.53059928746582,85.35422426100494,SKU-100004,East
2026-01-08,61.699622404639925,54.692936562007375,69.50039014424614,68,Electronics,61.699622404639925,54.692936562007375,69.50039014424614,SKU-100004,East
2026-01-09,44.146130963949176,37.0813073993103,52.01204453724512,51,Electronics,44.146130963949176,37.0813073993103,52.01204453724512,SKU-100004,East
2026-01-10,60.71261532077713,53.32503773442133,67.83426581938842,50,Electronics,60.71261532077713,53.32503773442133,67.83426581938842,SKU-100004,East
2026-01-11,48.1247754913162,40.78314728872627,55.79573447503323,48,Electronics,48.1247754913162,40.78314728872627,55.79573447503323,SKU-100004,East
2026-01-12,47.595443574871524,39.985383448749644,54.98239863222203,46,Electronics,47.595443574871524,39.985383448749644,54.98239863222203,SKU-100004,East
2026-01-13,51.42665811711293,44.51519512089942,59.45276985174789,50,Electronics,51.42665811711293,44.51519512089942,59.45276985174789,SKU-100004,East
2026-01-14,70.04459301421065,62.81173168728706,77.49524559441151,66,Electronics,70.04459301421065,62.81173168728706,77.49524559441151,SKU-100004,East
2026-01-15,47.17071950178739,39.92329467258269,54.82537925832938,52,Electronics,47.17071950178739,39.92329467258269,54.82537925832938,SKU-100004,East
2026-01-16,38.154357530994574,30.55786291595967,45.10929760912577,45,Electronics,38.154357530994574,30.55786291595967,45.10929760912577,SKU-100004,East
2025-12-27,66.5061329685824,58.958083948842244,74.0346365856098,68,Electronics,66.5061329685824,58.958083948842244,74.0346365856098,SKU-100004,North
2025-12-28,42.05509670704525,34.85212573885437,50.02003533086744,38,Electronics,42.05509670704525,34.85212573885437,50.02003533086744,SKU-100004,North
2025-12-29,67.02195756876533,59.573596158837894,74.08924408650483,54,Electronics,67.02195756876533,59.573596158837894,74.08924408650483,SKU-100004,North
2025-12-30,60.49860379155436,52.890928346247,68.23179639820707,56,Electronics,60.49860379155436,52.890928346247,68.23179639820707,SKU-100004,North
2025-12-31,58.87748620236092,51.519119904847926,66.05654973189772,61,Electronics,58.87748620236092,51.519119904847926,66.05654973189772,SKU-100004,North
2026-01-01,65.38305929676847,57.24109065104763,72.50339341060736,72,Electronics,65.38305929676847,57.24109065104763,72.50339341060736,SKU-100004,North
2026-01-02,41.65428454891013,34.56379947355352,48.77453049713846,42,Electronics,41.65428454891013,34.56379947355352,48.77453049713846,SKU-100004,North
2026-01-03,53.77826044807864,46.6087053293868,61.636712175762085,53,Electronics,53.77826044807864,46.6087053293868,61.636712175762085,SKU-100004,North
2026-01-04,46.77143111810267,39.339100690336785,54.3002072594375,46,Electronics,46.77143111810267,39.339100690336785,54.3002072594375,SKU-100004,North
2026-01-05,48.5563331502855,41.23034010640273,56.1508086397586,56,Electronics,48.5563331502855,41.23034010640273,56.1508086397586,SKU-100004,North
2026-01-06,69.46950336414655,62.66714348454193,77.73865182983742,72,Electronics,69.46950336414655,62.66714348454193,77.73865182983742,SKU-100004,North
2026-01-07,62.345039982021596,54.96987298687042,70.07133909300495,58,Electronics,62.345039982021596,54.96987298687042,70.07133909300495,SKU-100004,North
2026-01-08,60.51125356843608,52.7142592506173,67.53727710431116,54,Electronics,60.51125356843608,52.7142592506173,67.53727710431116,SKU-100004,North
2026-01-09,46.6149111531133,38.89935238098869,54.42395004331168,52,Electronics,46.6149111531133,38.89935238098869,54.42395004331168,SKU-100004,North
2026-01-10,72.66676158130782,65.03662817915509,79.63067156214981,75,Electronics,72.66676158130782,65.03662817915509,79.63067156214981,SKU-100004,North
2026-01-11,53.529961291994624,46.03678544585899,60.65354583093285,58,Electronics,53.529961291994624,46.03678544585899,60.65354583093285,SKU-100004,North
2026-01-12,59.884410242405615,51.96714649032238,67.0786139360564,51,Electronics,59.884410242405615,51.96714649032238,67.0786139360564,SKU-100004,North
2026-01-13,76.15287428372756,68.58714433988858,84.1614972876462,76,Electronics,76.15287428372756,68.58714433988858,84.1614972876462,SKU-100004,North
2026-01-14,72.64491433625662,65.43585888194553,80.41647097911618,70,Electronics,72.64491433625662,65.43585888194553,80.41647097911618,SKU-100004,North
2026-01-15,64.28317058194861,57.186632820357296,71.96466580368758,73,Electronics,64.28317058194861,57.186632820357296,71.96466580368758,SKU-100004,North
2026-01-16,49.425680200383106,42.17074597665031,57.102170027256314,53,Electronics,49.425680200383106,42.17074597665031,57.102170027256314,SKU-100004,North
2025-12-27,43.07473876872173,35.15115726259621,49.9145764196042,42,Electronics,43.07473876872173,35.15115726259621,49.9145764196042,SKU-100004,South
2025-12-28,57.52277885410281,49.7740801271648,65.05945756668261,61,Electronics,57.52277885410281,49.7740801271648,65.05945756668261,SKU-100004,South
2025-12-29,43.217885426277206,35.94386152795364,51.305102223354595,43,Electronics,43.217885426277206,35.94386152795364,51.305102223354595,SKU-100004,South
2025-12-30,46.03070254284496,38.642098845203186,54.05732073836293,36,Electronics,46.03070254284496,38.642098845203186,54.05732073836293,SKU-100004,South
2025-12-31,47.487469482573836,40.02244246276986,54.72633934162042,45,Electronics,47.487469482573836,40.02244246276986,54.72633934162042,SKU-100004,South
2026-01-01,43.0223536014651,35.330469122027154,50.49824174749283,35,Electronics,43.0223536014651,35.330469122027154,50.49824174749283,SKU-100004,South
2026-01-02,38.23295574970436,30.744031602002632,45.84489753647461,43,Electronics,38.23295574970436,30.744031602002632,45.84489753647461,SKU-100004,South
2026-01-03,37.40557183565014,30.417773396949805,44.7937804952608,32,Electronics,37.40557183565014,30.417773396949805,44.7937804952608,SKU-100004,South
2026-01-04,40.628884769623824,32.97959525245829,48.16311397753136,43,Electronics,40.628884769623824,32.97959525245829,48.16311397753136,SKU-100004,South
2026-01-05,50.72082617615814,43.278315205366084,58.29633716935995,61,Electronics,50.72082617615814,43.278315205366084,58.29633716935995,SKU-100004,South
2026-01-06,54.881571995613875,47.920152270818804,62.29505158263147,60,Electronics,54.881571995613875,47.920152270818804,62.29505158263147,SKU-100004,South
2026-01-07,72.26202149581714,64.39926648242941,79.81794231808334,63,Electronics,72.26202149581714,64.39926648242941,79.81794231808334,SKU-100004,South
2026-01-08,42.549694591776074,35.219163453582354,50.755123755426446,43,Electronics,42.549694591776074,35.219163453582354,50.755123755426446,SKU-100004,South
2026-01-09,41.67711496311421,34.198995434080466,49.013675729743404,50,Electronics,41.67711496311421,34.198995434080466,49.013675729743404,SKU-100004,South
2026-01-10,36.52648507942658,28.608181854172912,44.35768592042831,45,Electronics,36.52648507942658,28.608181854172912,44.35768592042831,SKU-100004,South
2026-01-11,46.23663501743218,38.97221190202898,53.707589635558996,48,Electronics,46.23663501743218,38.97221190202898,53.707589635558996,SKU-100004,South
2026-01-12,39.81476907748397,32.84108729240377,47.47493201376747,34,Electronics,39.81476907748397,32.84108729240377,47.47493201376747,SKU-100004,South
2026-01-13,55.42290842890225,47.587379951151455,62.96909061319909,45,Electronics,55.42290842890225,47.587379951151455,62.96909061319909,SKU-100004,South
2026-01-14,58.534713805470076,51.05847698722068,66.08957441245418,59,Electronics,58.534713805470076,51.05847698722068,66.08957441245418,SKU-100004,South
2026-01-15,51.07408718143136,43.47316294709155,58.51118439953925,49,Electronics,51.07408718143136,43.47316294709155,58.51118439953925,SKU-100004,South
2026-01-16,55.972312771658935,48.3053188061707,63.30116891038055,41,Electronics,55.972312771658935,48.3053188061707,63.30116891038055,SKU-100004,South
2025-12-27,63.557511303129864,55.88520777251726,71.22872928542701,70,Electronics,63.557511303129864,55.88520777251726,71.22872928542701,SKU-100004,West
2025-12-28,62.14852921452946,54.71470812041913,69.68884132495464,62,Electronics,62.14852921452946,54.71470812041913,69.68884132495464,SKU-100004,West
2025-12-29,39.72625123344929,32.69000869211727,47.50978844209138,49,Electronics,39.72625123344929,32.69000869211727,47.50978844209138,SKU-100004,West
2025-12-30,52.642206095942946,45.35248799638693,60.47251192158874,53,Electronics,52.642206095942946,45.35248799638693,60.47251192158874,SKU-100004,West
2025-12-31,65.63556627915185,58.20676326863749,73.20106014999551,81,Electronics,65.63556627915185,58.20676326863749,73.20106014999551,SKU-100004,West
2026-01-01,40.619040600509834,33.04311507872857,48.128216210759454,52,Electronics,40.619040600509834,33.04311507872857,48.128216210759454,SKU-100004,West
2026-01-02,51.83587198446412,43.981475199582384,59.75552686731472,68,Electronics,51.83587198446412,43.981475199582384,59.75552686731472,SKU-100004,West
2026-01-03,37.92161032172865,30.402523152921614,45.61794690836392,38,Electronics,37.92161032172865,30.402523152921614,45.61794690836392,SKU-100004,West
2026-01-04,44.43517132444893,37.264168562769406,51.55690429015567,58,Electronics,44.43517132444893,37.264168562769406,51.55690429015567,SKU-100004,West
2026-01-05,52.58817170159703,44.85347071845501,59.32105913664407,65,Electronics,52.58817170159703,44.85347071845501,59.32105913664407,SKU-100004,West
2026-01-06,47.395151540352316,39.939121221298024,55.134055437913204,56,Electronics,47.395151540352316,39.939121221298024,55.134055437913204,SKU-100004,West
2026-01-07,63.67788035924593,56.1564017373608,71.07024668274093,63,Electronics,63.67788035924593,56.1564017373608,71.07024668274093,SKU-100004,West
2026-01-08,55.20382216153493,47.687002623200314,62.59282796661519,60,Electronics,55.20382216153493,47.687002623200314,62.59282796661519,SKU-100004,West
2026-01-09,54.23127862797874,47.04149272878128,61.39205386415415,54,Electronics,54.23127862797874,47.04149272878128,61.39205386415415,SKU-100004,West
2026-01-10,41.58291723664979,34.105820970850196,49.088507745952406,48,Electronics,41.58291723664979,34.105820970850196,49.088507745952406,SKU-100004,West
2026-01-11,63.7225082872931,56.05786172762166,71.0817589292728,62,Electronics,63.7225082872931,56.05786172762166,71.0817589292728,SKU-100004,West
2026-01-12,43.655293294751274,36.52568586203487,51.46490898632234,49,Electronics,43.655293294751274,36.52568586203487,51.46490898632234,SKU-100004,West
2026-01-13,64.43115949561144,57.34536628083858,71.65613492600849,58,Electronics,64.43115949561144,57.34536628083858,71.65613492600849,SKU-100004,West
2026-01-14,64.43628973479746,56.44720840108461,71.57511879948513,54,Electronics,64.43628973479746,56.44720840108461,71.57511879948513,SKU-100004,West
2026-01-15,51.409288888568625,43.51314454575744,58.47975931034185,41,Electronics,51.409288888568625,43.51314454575744,58.47975931034185,SKU-100004,West
2026-01-16,47.755951105379935,40.5019289116061,55.7683320535712,44,Electronics,47.755951105379935,40.5019289116061,55.7683320535712,SKU-100004,West
2025-12-27,20.757489250333897,15.838155298137131,25.45803815048739,27,Home,20.757489250333897,15.838155298137131,25.45803815048739,SKU-100005,Central
2025-12-28,21.33876198198646,16.42782160811521,26.226517280532374,27,Home,21.33876198198646,16.42782160811521,26.226517280532374,SKU-100005,Central
2025-12-29,41.99221725443039,36.91739977832596,46.88569062610778,39,Home,41.99221725443039,36.91739977832596,46.88569062610778,SKU-100005,Central
2025-12-30,37.28555421681323,32.53778913433089,42.356669707358435,37,Home,37.28555421681323,32.53778913433089,42.356669707358435,SKU-100005,Central
2025-12-31,32.594160883514036,27.869571777100862,37.17375315877041,27,Home,32.594160883514036,27.869571777100862,37.17375315877041,SKU-100005,Central
2026-01-01,20.482645339022625,15.71622005673869,25.426007357216307,21,Home,20.482645339022625,15.71622005673869,25.426007357216307,SKU-100005,Central
2026-01-02,25.701665608878194,20.70449046060892,30.88435728511581,28,Home,25.701665608878194,20.70449046060892,30.88435728511581,SKU-100005,Central
2026-01-03,25.47144412928553,20.61881981029345,30.70449499520742,22,Home,25.47144412928553,20.61881981029345,30.70449499520742,SKU-100005,Central
2026-01-04,23.937478653242636,19.208822074653707,28.864050189165386,27,Home,23.937478653242636,19.208822074653707,28.864050189165386,SKU-100005,Central
2026-01-05,25.407774217057415,20.547290249051915,30.363860214805086,19,Home,25.407774217057415,20.547290249051915,30.363860214805086,SKU-100005,Central
2026-01-06,31.319354860943886,26.72398663067539,36.27367892229882,28,Home,31.319354860943886,26.72398663067539,36.27367892229882,SKU-100005,Central
2026-01-07,24.697123657541894,19.818415823530493,29.455662607468547,25,Home,24.697123657541894,19.818415823530493,29.455662607468547,SKU-100005,Central
2026-01-08,29.9305995501702,24.899553044631556,34.58385802888051,32,Home,29.9305995501702,24.899553044631556,34.58385802888051,SKU-100005,Central
2026-01-09,22.28089409238723,17.309368463962922,27.711299548743725,34,Home,22.28089409238723,17.309368463962922,27.711299548743725,SKU-100005,Central
2026-01-10,27.965015117955566,22.858585528644575,33.18466382145002,28,Home,27.965015117955566,22.858585528644575,33.18466382145002,SKU-100005,Central
2026-01-11,21.184559122303156,16.213025331211604,26.07253546648925,28,Home,21.184559122303156,16.213025331211604,26.07253546648925,SKU-100005,Central
2026-01-12,23.79369381567924,18.874821449682194,28.682534799524184,25,Home,23.79369381567924,18.874821449682194,28.682534799524184,SKU-100005,Central
2026-01-13,28.837950508773638,23.892638968167798,33.743793154764134,29,Home,28.837950508773638,23.892638968167798,33.743793154764134,SKU-100005,Central
2026-01-14,28.242562406435905,23.126779337242528,32.80335456378519,28,Home,28.242562406435905,23.126779337242528,32.80335456378519,SKU-100005,Central
