date,sku_id,region,category,units_ordered,best_forecast,forecast_error,abs_forecast_error,model_used,model_wmape
2025-12-31,SKU-100005,North,Home,33,35.899082,-2.8990821838378906,2.8990821838378906,XGBoost,11.0649
2026-01-01,SKU-100005,North,Home,38,37.059048,0.9409523010253906,0.9409523010253906,XGBoost,11.0649
2026-01-02,SKU-100005,North,Home,34,31.231464,2.768535614013672,2.768535614013672,XGBoost,11.0649
2026-01-03,SKU-100005,North,Home,41,35.37719,5.622810363769531,5.622810363769531,XGBoost,11.0649
2026-01-04,SKU-100005,North,Home,23,32.394516,-9.394515991210938,9.394515991210938,XGBoost,11.0649
2026-01-05,SKU-100005,North,Home,36,32.686577,3.3134231567382812,3.3134231567382812,XGBoost,11.0649
2026-01-06,SKU-100005,North,Home,36,37.071083,-1.0710830688476562,1.0710830688476562,XGBoost,11.0649
2026-01-07,SKU-100005,North,Home,44,38.664684,5.335315704345703,5.335315704345703,XGBoost,11.0649
2026-01-08,SKU-100005,North,Home,30,30.538101,-0.5381011962890625,0.5381011962890625,XGBoost,11.0649
2026-01-09,SKU-100005,North,Home,22,25.099611,-3.099611282348633,3.099611282348633,XGBoost,11.0649
2026-01-10,SKU-100005,North,Home,25,28.608217,-3.608217239379883,3.608217239379883,XGBoost,11.0649
2026-01-11,SKU-100005,North,Home,32,28.693607,3.3063926696777344,3.3063926696777344,XGBoost,11.0649
2026-01-12,SKU-100005,North,Home,24,26.901316,-2.901315689086914,2.901315689086914,XGBoost,11.0649
2026-01-13,SKU-100005,North,Home,34,36.79975,-2.7997512817382812,2.7997512817382812,XGBoost,11.0649
2026-01-14,SKU-100005,North,Home,39,34.373764,4.6262359619140625,4.6262359619140625,XGBoost,11.0649
2026-01-15,SKU-100005,North,Home,33,26.959764,6.04023551940918,6.04023551940918,XGBoost,11.0649
2026-01-16,SKU-100005,North,Home,25,25.959791,-0.9597911834716797,0.9597911834716797,XGBoost,11.0649
2025-12-27,SKU-100005,South,Home,17,21.87451,-4.874509811401367,4.874509811401367,XGBoost,11.0649
2025-12-28,SKU-100005,South,Home,17,20.94377,-3.9437694549560547,3.9437694549560547,XGBoost,11.0649
2025-12-29,SKU-100005,South,Home,13,20.116596,-7.116596221923828,7.116596221923828,XGBoost,11.0649
2025-12-30,SKU-100005,South,Home,24,22.677835,1.322164535522461,1.322164535522461,XGBoost,11.0649
2025-12-31,SKU-100005,South,Home,39,29.452038,9.547962188720703,9.547962188720703,XGBoost,11.0649
2026-01-01,SKU-100005,South,Home,34,26.886198,7.113801956176758,7.113801956176758,XGBoost,11.0649
2026-01-02,SKU-100005,South,Home,17,22.82473,-5.824729919433594,5.824729919433594,XGBoost,11.0649
2026-01-03,SKU-100005,South,Home,24,24.392256,-0.3922557830810547,0.3922557830810547,XGBoost,11.0649
2026-01-04,SKU-100005,South,Home,26,19.48702,6.512979507446289,6.512979507446289,XGBoost,11.0649
2026-01-05,SKU-100005,South,Home,23,22.668251,0.33174896240234375,0.33174896240234375,XGBoost,11.0649
2026-01-06,SKU-100005,South,Home,23,24.844046,-1.844045639038086,1.844045639038086,XGBoost,11.0649
2026-01-07,SKU-100005,South,Home,36,26.248068,9.751932144165039,9.751932144165039,XGBoost,11.0649
2026-01-08,SKU-100005,South,Home,23,24.358639,-1.3586387634277344,1.3586387634277344,XGBoost,11.0649
2026-01-09,SKU-100005,South,Home,20,22.967825,-2.967824935913086,2.967824935913086,XGBoost,11.0649
2026-01-10,SKU-100005,South,Home,26,24.717459,1.282541275024414,1.282541275024414,XGBoost,11.0649
2026-01-11,SKU-100005,South,Home,24,22.11109,1.8889102935791016,1.8889102935791016,XGBoost,11.0649
2026-01-12,SKU-100005,South,Home,18,20.780039,-2.780038833618164,2.780038833618164,XGBoost,11.0649
2026-01-13,SKU-100005,South,Home,24,25.742292,-1.7422924041748047,1.7422924041748047,XGBoost,11.0649
2026-01-14,SKU-100005,South,Home,28,29.140667,-1.1406669616699219,1.1406669616699219,XGBoost,11.0649
2026-01-15,SKU-100005,South,Home,38,33.789585,4.210414886474609,4.210414886474609,XGBoost,11.0649
2026-01-16,SKU-100005,South,Home,19,24.052797,-5.052797317504883,5.052797317504883,XGBoost,11.0649
2025-12-27,SKU-100005,West,Home,35,36.77024,-1.7702407836914062,1.7702407836914062,XGBoost,11.0649
2025-12-28,SKU-100005,West,Home,32,28.067192,3.9328079223632812,3.9328079223632812,XGBoost,11.0649
2025-12-29,SKU-100005,West,Home,19,25.62752,-6.627519607543945,6.627519607543945,XGBoost,11.0649
2025-12-30,SKU-100005,West,Home,39,33.236984,5.7630157470703125,5.7630157470703125,XGBoost,11.0649
2025-12-31,SKU-100005,West,Home,22,26.815672,-4.815671920776367,4.815671920776367,XGBoost,11.0649
2026-01-01,SKU-100005,West,Home,20,26.253849,-6.253849029541016,6.253849029541016,XGBoost,11.0649
2026-01-02,SKU-100005,West,Home,23,22.249723,0.7502765655517578,0.7502765655517578,XGBoost,11.0649
2026-01-03,SKU-100005,West,Home,32,26.123259,5.876741409301758,5.876741409301758,XGBoost,11.0649
2026-01-04,SKU-100005,West,Home,35,31.22105,3.778949737548828,3.778949737548828,XGBoost,11.0649
2026-01-05,SKU-100005,West,Home,25,31.491966,-6.491966247558594,6.491966247558594,XGBoost,11.0649
2026-01-06,SKU-100005,West,Home,32,30.844698,1.1553020477294922,1.1553020477294922,XGBoost,11.0649
2026-01-07,SKU-100005,West,Home,32,26.81099,5.1890106201171875,5.1890106201171875,XGBoost,11.0649
2026-01-08,SKU-100005,West,Home,37,39.17598,-2.1759796142578125,2.1759796142578125,XGBoost,11.0649
2026-01-09,SKU-100005,West,Home,28,22.943333,5.056667327880859,5.056667327880859,XGBoost,11.0649
2026-01-10,SKU-100005,West,Home,18,23.482668,-5.482667922973633,5.482667922973633,XGBoost,11.0649
2026-01-11,SKU-100005,West,Home,18,22.74449,-4.744489669799805,4.744489669799805,XGBoost,11.0649
2026-01-12,SKU-100005,West,Home,32,29.286304,2.713695526123047,2.713695526123047,XGBoost,11.0649
2026-01-13,SKU-100005,West,Home,34,34.370567,-0.37056732177734375,0.37056732177734375,XGBoost,11.0649
2026-01-14,SKU-100005,West,Home,30,30.150417,-0.15041732788085938,0.15041732788085938,XGBoost,11.0649
2026-01-15,SKU-100005,West,Home,38,32.609577,5.390422821044922,5.390422821044922,XGBoost,11.0649
2026-01-16,SKU-100005,West,Home,34,27.630474,6.369525909423828,6.369525909423828,XGBoost,11.0649
2025-12-27,SKU-100006,Central,Electronics,56,61.092587,-5.092586517333984,5.092586517333984,XGBoost,11.0649
2025-12-28,SKU-100006,Central,Electronics,91,82.49139,8.508613586425781,8.508613586425781,XGBoost,11.0649
2025-12-29,SKU-100006,Central,Electronics,65,63.782948,1.2170524597167969,1.2170524597167969,XGBoost,11.0649
2025-12-30,SKU-100006,Central,Electronics,76,61.390423,14.609577178955078,14.609577178955078,XGBoost,11.0649
2025-12-31,SKU-100006,Central,Electronics,103,83.6038,19.396202087402344,19.396202087402344,XGBoost,11.0649
2026-01-01,SKU-100006,Central,Electronics,67,70.20214,-3.2021408081054688,3.2021408081054688,XGBoost,11.0649
2026-01-02,SKU-100006,Central,Electronics,77,65.75263,11.247367858886719,11.247367858886719,XGBoost,11.0649
2026-01-03,SKU-100006,Central,Electronics,80,77.23594,2.7640609741210938,2.7640609741210938,XGBoost,11.0649
2026-01-04,SKU-100006,Central,Electronics,54,61.150078,-7.150077819824219,7.150077819824219,XGBoost,11.0649
2026-01-05,SKU-100006,Central,Electronics,84,69.954544,14.045455932617188,14.045455932617188,XGBoost,11.0649
2026-01-06,SKU-100006,Central,Electronics,90,83.679726,6.320274353027344,6.320274353027344,XGBoost,11.0649
2026-01-07,SKU-100006,Central,Electronics,83,71.453064,11.54693603515625,11.54693603515625,XGBoost,11.0649
2026-01-08,SKU-100006,Central,Electronics,64,74.885254,-10.88525390625,10.88525390625,XGBoost,11.0649
2026-01-09,SKU-100006,Central,Electronics,45,57.95471,-12.954708099365234,12.954708099365234,XGBoost,11.0649
2026-01-10,SKU-100006,Central,Electronics,68,65.21101,2.7889862060546875,2.7889862060546875,XGBoost,11.0649
2026-01-11,SKU-100006,Central,Electronics,77,70.445,6.555000305175781,6.555000305175781,XGBoost,11.0649
2026-01-12,SKU-100006,Central,Electronics,57,66.936356,-9.936355590820312,9.936355590820312,XGBoost,11.0649
2026-01-13,SKU-100006,Central,Electronics,86,80.61143,5.388572692871094,5.388572692871094,XGBoost,11.0649
2026-01-14,SKU-100006,Central,Electronics,86,81.34063,4.659370422363281,4.659370422363281,XGBoost,11.0649
2026-01-15,SKU-100006,Central,Electronics,83,69.65369,13.3463134765625,13.3463134765625,XGBoost,11.0649
2026-01-16,SKU-100006,Central,Electronics,59,69.95379,-10.953788757324219,10.953788757324219,XGBoost,11.0649
2025-12-27,SKU-100006,East,Electronics,43,57.205177,-14.205177307128906,14.205177307128906,XGBoost,11.0649
2025-12-28,SKU-100006,East,Electronics,68,75.52364,-7.523643493652344,7.523643493652344,XGBoost,11.0649
2025-12-29,SKU-100006,East,Electronics,58,64.74197,-6.741966247558594,6.741966247558594,XGBoost,11.0649
2025-12-30,SKU-100006,East,Electronics,104,108.190636,-4.190635681152344,4.190635681152344,XGBoost,11.0649
2025-12-31,SKU-100006,East,Electronics,91,78.90635,12.093650817871094,12.093650817871094,XGBoost,11.0649
2026-01-01,SKU-100006,East,Electronics,78,75.70323,2.2967681884765625,2.2967681884765625,XGBoost,11.0649
2026-01-02,SKU-100006,East,Electronics,50,54.979538,-4.9795379638671875,4.9795379638671875,XGBoost,11.0649
2026-01-03,SKU-100006,East,Electronics,61,64.1755,-3.1754989624023438,3.1754989624023438,XGBoost,11.0649
2026-01-04,SKU-100006,East,Electronics,73,66.20622,6.7937774658203125,6.7937774658203125,XGBoost,11.0649
2026-01-05,SKU-100006,East,Electronics,53,55.762413,-2.7624130249023438,2.7624130249023438,XGBoost,11.0649
2026-01-06,SKU-100006,East,Electronics,89,78.32171,10.678291320800781,10.678291320800781,XGBoost,11.0649
2026-01-07,SKU-100006,East,Electronics,94,89.18535,4.8146514892578125,4.8146514892578125,XGBoost,11.0649
2026-01-08,SKU-100006,East,Electronics,85,78.43195,6.568046569824219,6.568046569824219,XGBoost,11.0649
2026-01-09,SKU-100006,East,Electronics,56,62.11667,-6.116668701171875,6.116668701171875,XGBoost,11.0649
2026-01-10,SKU-100006,East,Electronics,66,62.486225,3.513774871826172,3.513774871826172,XGBoost,11.0649
2026-01-11,SKU-100006,East,Electronics,64,73.45087,-9.45086669921875,9.45086669921875,XGBoost,11.0649
2026-01-12,SKU-100006,East,Electronics,60,70.44303,-10.443031311035156,10.443031311035156,XGBoost,11.0649
2026-01-13,SKU-100006,East,Electronics,83,80.55643,2.443572998046875,2.443572998046875,XGBoost,11.0649
2026-01-14,SKU-100006,East,Electronics,75,72.80195,2.1980514526367188,2.1980514526367188,XGBoost,11.0649
2026-01-15,SKU-100006,East,Electronics,75,81.43586,-6.435859680175781,6.435859680175781,XGBoost,11.0649
2026-01-16,SKU-100006,East,Electronics,59,61.350937,-2.3509368896484375,2.3509368896484375,XGBoost,11.0649
2025-12-27,SKU-100006,North,Electronics,80,84.49176,-4.49176025390625,4.49176025390625,XGBoost,11.0649
2025-12-28,SKU-100006,North,Electronics,60,56.575665,3.424335479736328,3.424335479736328,XGBoost,11.0649
2025-12-29,SKU-100006,North,Electronics,76,68.76701,7.2329864501953125,7.2329864501953125,XGBoost,11.0649
2025-12-30,SKU-100006,North,Electronics,115,88.40468,26.595321655273438,26.595321655273438,XGBoost,11.0649
2025-12-31,SKU-100006,North,Electronics,85,83.347206,1.6527938842773438,1.6527938842773438,XGBoost,11.0649
2026-01-01,SKU-100006,North,Electronics,62,66.026924,-4.026924133300781,4.026924133300781,XGBoost,11.0649
2026-01-02,SKU-100006,North,Electronics,84,73.73737,10.262626647949219,10.262626647949219,XGBoost,11.0649
2026-01-03,SKU-100006,North,Electronics,72,60.22216,11.777839660644531,11.777839660644531,XGBoost,11.0649
2026-01-04,SKU-100006,North,Electronics,81,77.24982,3.75018310546875,3.75018310546875,XGBoost,11.0649
2026-01-05,SKU-100006,North,Electronics,97,80.46662,16.53337860107422,16.53337860107422,XGBoost,11.0649
2026-01-06,SKU-100006,North,Electronics,66,75.56855,-9.568550109863281,9.568550109863281,XGBoost,11.0649
2026-01-07,SKU-100006,North,Electronics,84,75.46571,8.534286499023438,8.534286499023438,XGBoost,11.0649
2026-01-08,SKU-100006,North,Electronics,63,65.73965,-2.7396469116210938,2.7396469116210938,XGBoost,11.0649
2026-01-09,SKU-100006,North,Electronics,70,62.55146,7.448539733886719,7.448539733886719,XGBoost,11.0649
2026-01-10,SKU-100006,North,Electronics,69,71.74686,-2.746856689453125,2.746856689453125,XGBoost,11.0649
2026-01-11,SKU-100006,North,Electronics,73,63.89481,9.10519027709961,9.10519027709961,XGBoost,11.0649
2026-01-12,SKU-100006,North,Electronics,82,80.4698,1.5301971435546875,1.5301971435546875,XGBoost,11.0649
2026-01-13,SKU-100006,North,Electronics,102,93.8096,8.190399169921875,8.190399169921875,XGBoost,11.0649
2026-01-14,SKU-100006,North,Electronics,64,74.756165,-10.75616455078125,10.75616455078125,XGBoost,11.0649
2026-01-15,SKU-100006,North,Electronics,85,80.00348,4.99652099609375,4.99652099609375,XGBoost,11.0649
2026-01-16,SKU-100006,North,Electronics,68,60.01349,7.98651123046875,7.98651123046875,XGBoost,11.0649
2025-12-27,SKU-100006,South,Electronics,78,67.152534,10.847465515136719,10.847465515136719,XGBoost,11.0649
2025-12-28,SKU-100006,South,Electronics,64,64.77631,-0.7763137817382812,0.7763137817382812,XGBoost,11.0649
2025-12-29,SKU-100006,South,Electronics,61,69.24455,-8.244552612304688,8.244552612304688,XGBoost,11.0649
2025-12-30,SKU-100006,South,Electronics,107,96.4935,10.506500244140625,10.506500244140625,XGBoost,11.0649
2025-12-31,SKU-100006,South,Electronics,70,73.038605,-3.038604736328125,3.038604736328125,XGBoost,11.0649
2026-01-01,SKU-100006,South,Electronics,61,59.16053,1.8394699096679688,1.8394699096679688,XGBoost,11.0649
2026-01-02,SKU-100006,South,Electronics,35,47.181355,-12.181354522705078,12.181354522705078,XGBoost,11.0649
2026-01-03,SKU-100006,South,Electronics,51,56.606606,-5.606605529785156,5.606605529785156,XGBoost,11.0649
2026-01-04,SKU-100006,South,Electronics,53,60.489426,-7.4894256591796875,7.4894256591796875,XGBoost,11.0649
2026-01-05,SKU-100006,South,Electronics,96,66.888916,29.111083984375,29.111083984375,XGBoost,11.0649
2026-01-06,SKU-100006,South,Electronics,79,83.52927,-4.529266357421875,4.529266357421875,XGBoost,11.0649
2026-01-07,SKU-100006,South,Electronics,73,78.94574,-5.94573974609375,5.94573974609375,XGBoost,11.0649
2026-01-08,SKU-100006,South,Electronics,52,64.88359,-12.883590698242188,12.883590698242188,XGBoost,11.0649
2026-01-09,SKU-100006,South,Electronics,52,62.837887,-10.837886810302734,10.837886810302734,XGBoost,11.0649
2026-01-10,SKU-100006,South,Electronics,85,68.75152,16.24848175048828,16.24848175048828,XGBoost,11.0649
2026-01-11,SKU-100006,South,Electronics,75,64.36557,10.634429931640625,10.634429931640625,XGBoost,11.0649
2026-01-12,SKU-100006,South,Electronics,63,66.24635,-3.2463531494140625,3.2463531494140625,XGBoost,11.0649
2026-01-13,SKU-100006,South,Electronics,60,70.35049,-10.350486755371094,10.350486755371094,XGBoost,11.0649
2026-01-14,SKU-100006,South,Electronics,78,80.49839,-2.4983901977539062,2.4983901977539062,XGBoost,11.0649
2026-01-15,SKU-100006,South,Electronics,62,62.172966,-0.17296600341796875,0.17296600341796875,XGBoost,11.0649
2026-01-16,SKU-100006,South,Electronics,44,51.3186,-7.318599700927734,7.318599700927734,XGBoost,11.0649
2025-12-27,SKU-100006,West,Electronics,81,85.55957,-4.5595703125,4.5595703125,XGBoost,11.0649
2025-12-28,SKU-100006,West,Electronics,71,60.689922,10.310077667236328,10.310077667236328,XGBoost,11.0649
2025-12-29,SKU-100006,West,Electronics,65,71.55705,-6.5570526123046875,6.5570526123046875,XGBoost,11.0649
2025-12-30,SKU-100006,West,Electronics,94,113.40948,-19.40947723388672,19.40947723388672,XGBoost,11.0649
2025-12-31,SKU-100006,West,Electronics,71,75.50224,-4.5022430419921875,4.5022430419921875,XGBoost,11.0649
2026-01-01,SKU-100006,West,Electronics,83,63.356056,19.643943786621094,19.643943786621094,XGBoost,11.0649
2026-01-02,SKU-100006,West,Electronics,64,58.87591,5.124088287353516,5.124088287353516,XGBoost,11.0649
2026-01-03,SKU-100006,West,Electronics,67,67.18476,-0.18476104736328125,0.18476104736328125,XGBoost,11.0649
2026-01-04,SKU-100006,West,Electronics,66,77.30736,-11.307357788085938,11.307357788085938,XGBoost,11.0649
2026-01-05,SKU-100006,West,Electronics,60,65.193344,-5.1933441162109375,5.1933441162109375,XGBoost,11.0649
2026-01-06,SKU-100006,West,Electronics,77,87.32996,-10.329963684082031,10.329963684082031,XGBoost,11.0649
2026-01-07,SKU-100006,West,Electronics,71,66.4179,4.582099914550781,4.582099914550781,XGBoost,11.0649
2026-01-08,SKU-100006,West,Electronics,84,74.91252,9.087478637695312,9.087478637695312,XGBoost,11.0649
2026-01-09,SKU-100006,West,Electronics,74,67.44281,6.55718994140625,6.55718994140625,XGBoost,11.0649
2026-01-10,SKU-100006,West,Electronics,65,59.112858,5.887142181396484,5.887142181396484,XGBoost,11.0649
2026-01-11,SKU-100006,West,Electronics,68,67.28833,0.711669921875,0.711669921875,XGBoost,11.0649
2026-01-12,SKU-100006,West,Electronics,58,65.80318,-7.8031768798828125,7.8031768798828125,XGBoost,11.0649
2026-01-13,SKU-100006,West,Electronics,73,75.27155,-2.2715530395507812,2.2715530395507812,XGBoost,11.0649
2026-01-14,SKU-100006,West,Electronics,110,93.146484,16.853515625,16.853515625,XGBoost,11.0649
2026-01-15,SKU-100006,West,Electronics,74,71.991745,2.0082550048828125,2.0082550048828125,XGBoost,11.0649
2026-01-16,SKU-100006,West,Electronics,54,63.887478,-9.88747787475586,9.88747787475586,XGBoost,11.0649
2025-12-27,SKU-100007,Central,Kitchen,26,23.634836,2.365163803100586,2.365163803100586,XGBoost,11.0649
2025-12-28,SKU-100007,Central,Kitchen,18,22.235817,-4.235816955566406,4.235816955566406,XGBoost,11.0649
2025-12-29,SKU-100007,Central,Kitchen,20,23.015343,-3.0153427124023438,3.0153427124023438,XGBoost,11.0649
2025-12-30,SKU-100007,Central,Kitchen,15,21.553522,-6.553522109985352,6.553522109985352,XGBoost,11.0649
2025-12-31,SKU-100007,Central,Kitchen,32,24.33091,7.669090270996094,7.669090270996094,XGBoost,11.0649
2026-01-01,SKU-100007,Central,Kitchen,28,25.886978,2.1130218505859375,2.1130218505859375,XGBoost,11.0649
2026-01-02,SKU-100007,Central,Kitchen,20,17.418032,2.581968307495117,2.581968307495117,XGBoost,11.0649
2026-01-03,SKU-100007,Central,Kitchen,17,20.758495,-3.758495330810547,3.758495330810547,XGBoost,11.0649
2026-01-04,SKU-100007,Central,Kitchen,29,24.226065,4.773935317993164,4.773935317993164,XGBoost,11.0649
2026-01-05,SKU-100007,Central,Kitchen,23,23.842394,-0.8423938751220703,0.8423938751220703,XGBoost,11.0649
2026-01-06,SKU-100007,Central,Kitchen,28,24.169775,3.8302249908447266,3.8302249908447266,XGBoost,11.0649
2026-01-07,SKU-100007,Central,Kitchen,28,26.730524,1.2694759368896484,1.2694759368896484,XGBoost,11.0649
2026-01-08,SKU-100007,Central,Kitchen,20,24.937704,-4.937704086303711,4.937704086303711,XGBoost,11.0649
2026-01-09,SKU-100007,Central,Kitchen,24,24.020075,-0.020074844360351562,0.020074844360351562,XGBoost,11.0649
2026-01-10,SKU-100007,Central,Kitchen,29,28.92153,0.07847023010253906,0.07847023010253906,XGBoost,11.0649
2026-01-11,SKU-100007,Central,Kitchen,29,20.14775,8.852249145507812,8.852249145507812,XGBoost,11.0649
2026-01-12,SKU-100007,Central,Kitchen,24,20.161333,3.8386669158935547,3.8386669158935547,XGBoost,11.0649
2026-01-13,SKU-100007,Central,Kitchen,22,23.404257,-1.404256820678711,1.404256820678711,XGBoost,11.0649
2026-01-14,SKU-100007,Central,Kitchen,32,28.441202,3.558797836303711,3.558797836303711,XGBoost,11.0649
2026-01-15,SKU-100007,Central,Kitchen,34,28.749342,5.25065803527832,5.25065803527832,XGBoost,11.0649
2026-01-16,SKU-100007,Central,Kitchen,19,21.14191,-2.1419105529785156,2.1419105529785156,XGBoost,11.0649
2025-12-27,SKU-100007,East,Kitchen,23,24.98557,-1.9855709075927734,1.9855709075927734,XGBoost,11.0649
2025-12-28,SKU-100007,East,Kitchen,29,27.881458,1.1185417175292969,1.1185417175292969,XGBoost,11.0649
2025-12-29,SKU-100007,East,Kitchen,23,25.458601,-2.4586009979248047,2.4586009979248047,XGBoost,11.0649
2025-12-30,SKU-100007,East,Kitchen,27,23.878567,3.1214332580566406,3.1214332580566406,XGBoost,11.0649
2025-12-31,SKU-100007,East,Kitchen,30,28.790474,1.2095260620117188,1.2095260620117188,XGBoost,11.0649
2026-01-01,SKU-100007,East,Kitchen,19,20.802528,-1.8025283813476562,1.8025283813476562,XGBoost,11.0649
2026-01-02,SKU-100007,East,Kitchen,25,20.277618,4.722381591796875,4.722381591796875,XGBoost,11.0649
2026-01-03,SKU-100007,East,Kitchen,30,26.97189,3.0281105041503906,3.0281105041503906,XGBoost,11.0649
2026-01-04,SKU-100007,East,Kitchen,21,24.452013,-3.4520130157470703,3.4520130157470703,XGBoost,11.0649
2026-01-05,SKU-100007,East,Kitchen,28,24.664543,3.3354568481445312,3.3354568481445312,XGBoost,11.0649
2026-01-06,SKU-100007,East,Kitchen,34,31.32467,2.6753292083740234,2.6753292083740234,XGBoost,11.0649
2026-01-07,SKU-100007,East,Kitchen,27,26.125917,0.8740825653076172,0.8740825653076172,XGBoost,11.0649
2026-01-08,SKU-100007,East,Kitchen,25,27.154222,-2.1542224884033203,2.1542224884033203,XGBoost,11.0649
2026-01-09,SKU-100007,East,Kitchen,21,19.706135,1.2938652038574219,1.2938652038574219,XGBoost,11.0649
2026-01-10,SKU-100007,East,Kitchen,28,22.442545,5.557455062866211,5.557455062866211,XGBoost,11.0649
2026-01-11,SKU-100007,East,Kitchen,25,25.619955,-0.6199550628662109,0.6199550628662109,XGBoost,11.0649
2026-01-12,SKU-100007,East,Kitchen,25,27.711287,-2.7112865447998047,2.7112865447998047,XGBoost,11.0649
2026-01-13,SKU-100007,East,Kitchen,28,27.962591,0.03740882873535156,0.03740882873535156,XGBoost,11.0649
2026-01-14,SKU-100007,East,Kitchen,27,28.367228,-1.367227554321289,1.367227554321289,XGBoost,11.0649
2026-01-15,SKU-100007,East,Kitchen,27,28.039015,-1.0390148162841797,1.0390148162841797,XGBoost,11.0649
2026-01-16,SKU-100007,East,Kitchen,27,27.18389,-0.18388938903808594,0.18388938903808594,XGBoost,11.0649
2025-12-27,SKU-100007,North,Kitchen,27,26.304802,0.6951980590820312,0.6951980590820312,XGBoost,11.0649
2025-12-28,SKU-100007,North,Kitchen,26,31.652416,-5.652416229248047,5.652416229248047,XGBoost,11.0649
2025-12-29,SKU-100007,North,Kitchen,26,28.260363,-2.2603626251220703,2.2603626251220703,XGBoost,11.0649
2025-12-30,SKU-100007,North,Kitchen,28,35.709396,-7.7093963623046875,7.7093963623046875,XGBoost,11.0649
2025-12-31,SKU-100007,North,Kitchen,31,30.16725,0.8327503204345703,0.8327503204345703,XGBoost,11.0649
2026-01-01,SKU-100007,North,Kitchen,32,26.35293,5.647069931030273,5.647069931030273,XGBoost,11.0649
2026-01-02,SKU-100007,North,Kitchen,20,25.220886,-5.22088623046875,5.22088623046875,XGBoost,11.0649
2026-01-03,SKU-100007,North,Kitchen,25,23.787,1.2129993438720703,1.2129993438720703,XGBoost,11.0649
2026-01-04,SKU-100007,North,Kitchen,33,29.992323,3.0076770782470703,3.0076770782470703,XGBoost,11.0649
2026-01-05,SKU-100007,North,Kitchen,34,31.943762,2.0562381744384766,2.0562381744384766,XGBoost,11.0649
2026-01-06,SKU-100007,North,Kitchen,27,28.081722,-1.0817222595214844,1.0817222595214844,XGBoost,11.0649
2026-01-07,SKU-100007,North,Kitchen,33,28.664505,4.3354949951171875,4.3354949951171875,XGBoost,11.0649
2026-01-08,SKU-100007,North,Kitchen,28,24.685513,3.3144874572753906,3.3144874572753906,XGBoost,11.0649
2026-01-09,SKU-100007,North,Kitchen,28,29.54428,-1.5442790985107422,1.5442790985107422,XGBoost,11.0649
2026-01-10,SKU-100007,North,Kitchen,40,36.45485,3.5451507568359375,3.5451507568359375,XGBoost,11.0649
2026-01-11,SKU-100007,North,Kitchen,26,28.970583,-2.970582962036133,2.970582962036133,XGBoost,11.0649
2026-01-12,SKU-100007,North,Kitchen,20,27.742262,-7.74226188659668,7.74226188659668,XGBoost,11.0649
2026-01-13,SKU-100007,North,Kitchen,21,26.877964,-5.877964019775391,5.877964019775391,XGBoost,11.0649
2026-01-14,SKU-100007,North,Kitchen,25,30.679504,-5.67950439453125,5.67950439453125,XGBoost,11.0649
2026-01-15,SKU-100007,North,Kitchen,36,31.417364,4.582635879516602,4.582635879516602,XGBoost,11.0649
2026-01-16,SKU-100007,North,Kitchen,24,21.950996,2.0490036010742188,2.0490036010742188,XGBoost,11.0649
2025-12-27,SKU-100007,South,Kitchen,26,21.558859,4.441141128540039,4.441141128540039,XGBoost,11.0649
2025-12-28,SKU-100007,South,Kitchen,24,23.315834,0.6841659545898438,0.6841659545898438,XGBoost,11.0649
2025-12-29,SKU-100007,South,Kitchen,23,17.64468,5.355319976806641,5.355319976806641,XGBoost,11.0649
2025-12-30,SKU-100007,South,Kitchen,24,22.814587,1.1854133605957031,1.1854133605957031,XGBoost,11.0649
2025-12-31,SKU-100007,South,Kitchen,30,24.358576,5.641424179077148,5.641424179077148,XGBoost,11.0649
2026-01-01,SKU-100007,South,Kitchen,21,21.569918,-0.5699176788330078,0.5699176788330078,XGBoost,11.0649
2026-01-02,SKU-100007,South,Kitchen,26,23.718317,2.2816829681396484,2.2816829681396484,XGBoost,11.0649
2026-01-03,SKU-100007,South,Kitchen,22,18.35087,3.649129867553711,3.649129867553711,XGBoost,11.0649
2026-01-04,SKU-100007,South,Kitchen,18,23.856468,-5.856468200683594,5.856468200683594,XGBoost,11.0649
2026-01-05,SKU-100007,South,Kitchen,26,23.393099,2.606901168823242,2.606901168823242,XGBoost,11.0649
2026-01-06,SKU-100007,South,Kitchen,33,26.076519,6.923480987548828,6.923480987548828,XGBoost,11.0649
2026-01-07,SKU-100007,South,Kitchen,34,29.955069,4.044931411743164,4.044931411743164,XGBoost,11.0649
2026-01-08,SKU-100007,South,Kitchen,22,28.052843,-6.05284309387207,6.05284309387207,XGBoost,11.0649
2026-01-09,SKU-100007,South,Kitchen,14,18.885939,-4.88593864440918,4.88593864440918,XGBoost,11.0649
2026-01-10,SKU-100007,South,Kitchen,19,18.591227,0.40877342224121094,0.40877342224121094,XGBoost,11.0649
2026-01-11,SKU-100007,South,Kitchen,22,25.402094,-3.4020938873291016,3.4020938873291016,XGBoost,11.0649
2026-01-12,SKU-100007,South,Kitchen,21,20.246302,0.7536983489990234,0.7536983489990234,XGBoost,11.0649
2026-01-13,SKU-100007,South,Kitchen,19,22.56823,-3.5682296752929688,3.5682296752929688,XGBoost,11.0649
2026-01-14,SKU-100007,South,Kitchen,32,25.48477,6.515230178833008,6.515230178833008,XGBoost,11.0649
2026-01-15,SKU-100007,South,Kitchen,26,21.024372,4.975627899169922,4.975627899169922,XGBoost,11.0649
