sku_id,region,train_rows,test_rows
SKU-100997,East,1.0,
SKU-100998,South,1.0,
SKU-100999,South,1.0,
SKU-101000,West,1.0,
SKU-101001,East,1.0,
SKU-101002,South,1.0,
SKU-101003,East,1.0,
SKU-101004,East,1.0,
SKU-101005,South,1.0,
SKU-101006,East,1.0,
SKU-101007,East,1.0,
SKU-101008,East,1.0,
SKU-101009,West,1.0,
SKU-101010,North,1.0,
SKU-101011,South,1.0,
SKU-101012,West,1.0,
SKU-101013,West,1.0,
SKU-101014,North,1.0,
SKU-101015,South,1.0,
SKU-101016,North,1.0,
SKU-101017,North,1.0,
SKU-101018,South,1.0,
SKU-101019,North,1.0,
SKU-101020,East,1.0,
SKU-101021,West,1.0,
SKU-101022,East,1.0,
SKU-101023,South,1.0,
SKU-101024,North,1.0,
SKU-101025,West,1.0,
SKU-101026,West,1.0,
SKU-101027,East,1.0,
SKU-101028,South,1.0,
SKU-101029,North,1.0,
SKU-101030,South,1.0,
SKU-101031,East,1.0,
SKU-101032,South,1.0,
SKU-101033,South,1.0,
SKU-101034,North,1.0,
SKU-101035,East,1.0,
SKU-101036,North,1.0,
SKU-101037,West,1.0,
SKU-101038,East,1.0,
SKU-101039,North,1.0,
SKU-101040,South,1.0,
SKU-101041,North,1.0,
SKU-101042,East,1.0,
SKU-101043,West,1.0,
SKU-101044,South,1.0,
SKU-101045,North,1.0,
SKU-101046,East,1.0,
SKU-101047,West,1.0,
SKU-101048,West,1.0,
SKU-101049,West,1.0,
SKU-101050,South,1.0,
SKU-101051,East,1.0,
SKU-101052,West,1.0,
SKU-101053,East,1.0,
SKU-101054,North,1.0,
SKU-101055,South,1.0,
SKU-101056,North,1.0,
SKU-101057,East,1.0,
SKU-101058,North,1.0,
SKU-101059,North,1.0,
SKU-101060,West,1.0,
SKU-101061,East,1.0,
SKU-101062,East,1.0,
SKU-101063,East,1.0,
SKU-101064,South,1.0,
SKU-101065,West,1.0,
SKU-101066,West,1.0,
SKU-101067,West,1.0,
SKU-101068,South,1.0,
SKU-101069,North,1.0,
SKU-101070,East,1.0,
SKU-101071,East,1.0,
SKU-101072,North,1.0,
SKU-101073,East,1.0,
SKU-101074,East,1.0,
SKU-101075,North,1.0,
SKU-101076,East,1.0,
SKU-101077,North,1.0,
SKU-101078,South,1.0,
SKU-101079,East,1.0,
SKU-101080,North,1.0,
SKU-101081,West,1.0,
SKU-101082,West,1.0,
SKU-101083,East,1.0,
SKU-101084,West,1.0,
SKU-101085,North,1.0,
SKU-101086,West,1.0,
SKU-101087,South,1.0,
SKU-101088,North,1.0,
SKU-101089,West,1.0,
SKU-101090,South,1.0,
SKU-101091,East,1.0,
SKU-101092,North,1.0,
SKU-101093,West,1.0,
SKU-101094,South,1.0,
SKU-101095,South,1.0,
SKU-101096,East,1.0,
SKU-101097,South,1.0,
SKU-101098,East,1.0,
SKU-101099,South,1.0,
SKU-101100,North,1.0,
SKU-101101,West,1.0,
SKU-101102,South,1.0,
SKU-101103,East,1.0,
SKU-101104,South,1.0,
SKU-101105,West,1.0,
SKU-101106,North,1.0,
SKU-101107,East,1.0,
SKU-101108,North,1.0,
SKU-101109,West,1.0,
SKU-101110,South,1.0,
SKU-101111,East,1.0,
SKU-101112,East,1.0,
SKU-101113,West,1.0,
SKU-101114,North,1.0,
SKU-101115,North,1.0,
SKU-101116,South,1.0,
SKU-101117,West,1.0,
SKU-101118,West,1.0,
SKU-101119,South,1.0,
SKU-101120,North,1.0,
SKU-101121,West,1.0,
SKU-101122,East,1.0,
SKU-101123,North,1.0,
SKU-101124,West,1.0,
SKU-101125,East,1.0,
SKU-101126,North,1.0,
SKU-101127,East,1.0,
SKU-101128,East,1.0,
SKU-101129,West,1.0,
SKU-101130,North,1.0,
SKU-101131,West,1.0,
SKU-101132,North,1.0,
SKU-101133,East,1.0,
SKU-101134,South,1.0,
SKU-101135,South,1.0,
SKU-101136,South,1.0,
SKU-101137,North,1.0,
SKU-101138,East,1.0,
SKU-101139,South,1.0,
SKU-101140,South,1.0,
SKU-101141,West,1.0,
SKU-101142,West,1.0,
SKU-101143,North,1.0,
SKU-101144,North,1.0,
SKU-101145,South,1.0,
SKU-101146,South,1.0,
SKU-101147,East,1.0,
SKU-101148,East,1.0,
SKU-101149,South,1.0,
SKU-101150,South,1.0,
SKU-101151,West,1.0,
SKU-101152,West,1.0,
SKU-101153,North,1.0,
SKU-101154,East,1.0,
SKU-101155,East,1.0,
SKU-101156,East,1.0,
SKU-101157,South,1.0,
SKU-101158,North,1.0,
SKU-101159,West,1.0,
SKU-101160,North,1.0,
SKU-101161,East,1.0,
SKU-101162,South,1.0,
SKU-101163,South,1.0,
SKU-101164,East,1.0,
SKU-101165,South,1.0,
SKU-101166,South,1.0,
SKU-101167,West,1.0,
SKU-101168,North,1.0,
SKU-101169,South,1.0,
SKU-101170,East,1.0,
SKU-101171,South,1.0,
SKU-101172,South,1.0,
SKU-101173,East,1.0,
SKU-101174,East,1.0,
SKU-101175,East,1.0,
SKU-101176,South,1.0,
SKU-101177,West,1.0,
SKU-101178,South,1.0,
SKU-101179,South,1.0,
SKU-101180,East,1.0,
SKU-101181,North,1.0,
SKU-101182,East,1.0,
SKU-101183,East,1.0,
SKU-101184,South,1.0,
SKU-101185,East,1.0,
SKU-101186,West,1.0,
SKU-101187,East,1.0,
SKU-101188,North,1.0,
SKU-101189,South,1.0,
SKU-101190,North,1.0,
SKU-101191,East,1.0,
SKU-101192,North,1.0,
SKU-101193,West,1.0,
SKU-101194,East,1.0,
SKU-101195,North,1.0,
SKU-101196,West,1.0,
SKU-101197,North,1.0,
SKU-101198,West,1.0,
SKU-101199,South,1.0,
SKU-101200,East,1.0,
SKU-101201,South,1.0,
SKU-101202,North,1.0,
SKU-101203,East,1.0,
SKU-101204,West,1.0,
SKU-101205,West,1.0,
SKU-101206,East,1.0,
SKU-101207,North,1.0,
SKU-101208,South,1.0,
SKU-101209,East,1.0,
SKU-101210,East,1.0,
SKU-101211,West,1.0,
SKU-101212,West,1.0,
SKU-101213,East,1.0,
SKU-101214,North,1.0,
SKU-101215,South,1.0,
SKU-101216,North,1.0,
SKU-101217,East,1.0,
SKU-101218,North,1.0,
SKU-101219,West,1.0,
SKU-101220,East,1.0,
SKU-101221,West,1.0,
SKU-101222,South,1.0,
SKU-101223,South,1.0,
SKU-101224,West,1.0,
SKU-101225,North,1.0,
SKU-101226,West,1.0,
SKU-101227,South,1.0,
SKU-101228,South,1.0,
SKU-101229,West,1.0,
SKU-101230,West,1.0,
SKU-101231,East,1.0,
SKU-101232,East,1.0,
SKU-101233,West,1.0,
SKU-101234,South,1.0,
SKU-101235,West,1.0,
SKU-101236,South,1.0,
SKU-101237,South,1.0,
SKU-101238,West,1.0,
SKU-101239,West,1.0,
SKU-101240,South,1.0,
SKU-101241,East,1.0,
SKU-101242,North,1.0,
SKU-101243,North,1.0,
SKU-101244,North,1.0,
SKU-101245,West,1.0,
SKU-101246,East,1.0,
SKU-101247,East,1.0,
SKU-101248,West,1.0,
SKU-101249,North,1.0,
SKU-101250,North,1.0,
SKU-101251,West,1.0,
SKU-101252,North,1.0,
SKU-101253,South,1.0,
SKU-101254,East,1.0,
SKU-101255,East,1.0,
SKU-101256,South,1.0,
SKU-101257,East,1.0,
SKU-101258,North,1.0,
SKU-101259,North,1.0,
SKU-101260,North,1.0,
SKU-101261,North,1.0,
SKU-101262,South,1.0,
SKU-101263,East,1.0,
SKU-101264,South,1.0,
SKU-101265,West,1.0,
SKU-101266,West,1.0,
SKU-101267,East,1.0,
SKU-101268,West,1.0,
SKU-101269,West,1.0,
SKU-101270,West,1.0,
SKU-101271,East,1.0,
SKU-101272,West,1.0,
SKU-101273,North,1.0,
SKU-101274,North,1.0,
SKU-101275,South,1.0,
SKU-101276,South,1.0,
SKU-101277,East,1.0,
SKU-101278,South,1.0,
SKU-101279,West,1.0,
SKU-101280,South,1.0,
SKU-101281,South,1.0,
SKU-101282,East,1.0,
SKU-101283,West,1.0,
SKU-101284,West,1.0,
SKU-101285,West,1.0,
SKU-101286,South,1.0,
SKU-101287,West,1.0,
SKU-101288,North,1.0,
SKU-101289,East,1.0,
SKU-101290,North,1.0,
SKU-101291,East,1.0,
SKU-101292,East,1.0,
SKU-101293,East,1.0,
SKU-101294,East,1.0,
SKU-101295,North,1.0,
SKU-101296,South,1.0,
SKU-101297,East,1.0,
SKU-101298,West,1.0,
SKU-101299,West,1.0,
SKU-101300,West,1.0,
SKU-101301,East,1.0,
SKU-101302,North,1.0,
SKU-101303,East,1.0,
SKU-101304,North,1.0,
SKU-101305,South,1.0,
SKU-101306,West,1.0,
SKU-101307,East,1.0,
SKU-101308,West,1.0,
SKU-101309,East,1.0,
SKU-101310,East,1.0,
SKU-101311,West,1.0,
SKU-101312,South,1.0,
SKU-101313,South,1.0,
SKU-101314,South,1.0,
SKU-101315,West,1.0,
SKU-101316,North,1.0,
SKU-101317,South,1.0,
SKU-101318,East,1.0,
SKU-101319,South,1.0,
SKU-101320,North,1.0,
SKU-101321,North,1.0,
SKU-101322,East,1.0,
SKU-101323,South,1.0,
SKU-101324,East,1.0,
SKU-101325,South,1.0,
SKU-101326,South,1.0,
SKU-101327,South,1.0,
SKU-101328,South,1.0,
SKU-101329,North,1.0,
SKU-101330,East,1.0,
SKU-101331,West,1.0,
SKU-101332,North,1.0,
SKU-101333,South,1.0,
SKU-101334,South,1.0,
SKU-101335,West,1.0,
SKU-101336,West,1.0,
SKU-101337,East,1.0,
SKU-101338,South,1.0,
SKU-101339,East,1.0,
SKU-101340,West,1.0,
SKU-101341,South,1.0,
SKU-101342,East,1.0,
SKU-101343,East,1.0,
SKU-101344,West,1.0,
SKU-101345,East,1.0,
SKU-101346,North,1.0,
SKU-101347,East,1.0,
SKU-101348,West,1.0,
SKU-101349,North,1.0,
SKU-101350,East,1.0,
SKU-101351,East,1.0,
SKU-101352,West,1.0,
SKU-101353,East,1.0,
SKU-101354,West,1.0,
SKU-101355,South,1.0,
SKU-101356,West,1.0,
SKU-101357,West,1.0,
SKU-101358,West,1.0,
SKU-101359,South,1.0,
SKU-101360,North,1.0,
SKU-101361,East,1.0,
SKU-101362,North,1.0,
SKU-101363,West,1.0,
SKU-101364,South,1.0,
SKU-101365,East,1.0,
SKU-101366,West,1.0,
SKU-101367,East,1.0,
SKU-101368,East,1.0,
SKU-101369,West,1.0,
SKU-101370,West,1.0,
SKU-101371,West,1.0,
SKU-101372,West,1.0,
SKU-101373,South,1.0,
SKU-101374,North,1.0,
SKU-101375,West,1.0,
SKU-101376,West,1.0,
SKU-101377,North,1.0,
SKU-101378,West,1.0,
SKU-101379,South,1.0,
SKU-101380,North,1.0,
SKU-101381,East,1.0,
SKU-101382,West,1.0,
SKU-101383,East,1.0,
SKU-101384,South,1.0,
SKU-101385,East,1.0,
SKU-101386,West,1.0,
SKU-101387,North,1.0,
SKU-101388,South,1.0,
SKU-101389,South,1.0,
SKU-101390,South,1.0,
SKU-101391,East,1.0,
SKU-101392,South,1.0,
SKU-101393,West,1.0,
SKU-101394,East,1.0,
SKU-101395,East,1.0,
SKU-101396,South,1.0,
SKU-101397,West,1.0,
SKU-101398,South,1.0,
SKU-101399,South,1.0,
SKU-101400,West,1.0,
SKU-101401,West,1.0,
SKU-101402,South,1.0,
SKU-101403,East,1.0,
SKU-101404,West,1.0,
SKU-101405,North,1.0,
SKU-101406,East,1.0,
SKU-101407,West,1.0,
SKU-101408,East,1.0,
SKU-101409,South,1.0,
SKU-101410,East,1.0,
SKU-101411,East,1.0,
SKU-101412,South,1.0,
SKU-101413,South,1.0,
SKU-101414,North,1.0,
SKU-101415,West,1.0,
SKU-101416,South,1.0,
SKU-101417,East,1.0,
SKU-101418,East,1.0,
SKU-101419,South,1.0,
SKU-101420,East,1.0,
SKU-101421,East,1.0,
SKU-101422,West,1.0,
SKU-101423,East,1.0,
SKU-101424,West,1.0,
SKU-101425,South,1.0,
SKU-101426,North,1.0,
SKU-101427,West,1.0,
SKU-101428,East,1.0,
SKU-101429,East,1.0,
SKU-101430,East,1.0,
SKU-101431,South,1.0,
SKU-101432,South,1.0,
SKU-101433,South,1.0,
SKU-101434,East,1.0,
SKU-101435,East,1.0,
SKU-101436,South,1.0,
SKU-101437,East,1.0,
SKU-101438,West,1.0,
SKU-101439,North,1.0,
SKU-101440,North,1.0,
SKU-101441,East,1.0,
SKU-101442,North,1.0,
SKU-101443,East,1.0,
SKU-101444,South,1.0,
SKU-101445,East,1.0,
SKU-101446,West,1.0,
SKU-101447,South,1.0,
SKU-101448,North,1.0,
SKU-101449,South,1.0,
SKU-101450,East,1.0,
SKU-101451,North,1.0,
SKU-101452,North,1.0,
SKU-101453,North,1.0,
SKU-101454,North,1.0,
SKU-101455,North,1.0,
SKU-101456,North,1.0,
SKU-101457,West,1.0,
SKU-101458,West,1.0,
SKU-101459,North,1.0,
SKU-101460,East,1.0,
SKU-101461,South,1.0,
SKU-101462,West,1.0,
SKU-101463,South,1.0,
SKU-101464,West,1.0,
SKU-101465,East,1.0,
SKU-101466,North,1.0,
SKU-101467,East,1.0,
SKU-101468,North,1.0,
SKU-101469,West,1.0,
SKU-101470,South,1.0,
SKU-101471,South,1.0,
SKU-101472,West,1.0,
SKU-101473,East,1.0,
SKU-101474,North,1.0,
SKU-101475,East,1.0,
SKU-101476,North,1.0,
SKU-101477,North,1.0,
SKU-101478,East,1.0,
SKU-101479,West,1.0,
SKU-101480,East,1.0,
SKU-101481,West,1.0,
SKU-101482,South,1.0,
SKU-101483,West,1.0,
SKU-101484,West,1.0,
SKU-101485,West,1.0,
SKU-101486,South,1.0,
SKU-101487,East,1.0,
SKU-101488,West,1.0,
SKU-101489,West,1.0,
SKU-101490,West,1.0,
SKU-101491,East,1.0,
SKU-101492,North,1.0,
SKU-101493,West,1.0,
SKU-101494,East,1.0,
SKU-101495,North,1.0,
SKU-101496,West,1.0,
SKU-101497,West,1.0,
SKU-101498,East,1.0,
SKU-101499,East,1.0,
SKU-101500,North,1.0,
SKU-101501,West,1.0,
SKU-101502,East,1.0,
SKU-101503,East,1.0,
SKU-101504,North,1.0,
SKU-101505,East,1.0,
SKU-101506,South,1.0,
SKU-101507,West,1.0,
SKU-101508,West,1.0,
SKU-101509,North,1.0,
SKU-101510,South,1.0,
SKU-101511,South,1.0,
SKU-101512,West,1.0,
SKU-101513,North,1.0,
SKU-101514,East,1.0,
SKU-101515,North,1.0,
SKU-101516,North,1.0,
SKU-101517,North,1.0,
SKU-101518,North,1.0,
SKU-101519,North,1.0,
SKU-101520,East,1.0,
SKU-101521,North,1.0,
SKU-101522,West,1.0,
SKU-101523,North,1.0,
SKU-101524,North,1.0,
SKU-101525,South,1.0,
SKU-101526,East,1.0,
SKU-101527,East,1.0,
SKU-101528,West,1.0,
SKU-101529,East,1.0,
SKU-101530,South,1.0,
SKU-101531,South,1.0,
SKU-101532,North,1.0,
SKU-101533,North,1.0,
SKU-101534,South,1.0,
SKU-101535,North,1.0,
SKU-101536,West,1.0,
SKU-101537,South,1.0,
SKU-101538,East,1.0,
SKU-101539,West,1.0,
SKU-101540,East,1.0,
SKU-101541,North,1.0,
SKU-101542,South,1.0,
SKU-101543,South,1.0,
SKU-101544,North,1.0,
SKU-101545,North,1.0,
SKU-101546,East,1.0,
SKU-101547,South,1.0,
SKU-101548,East,1.0,
SKU-101549,West,1.0,
SKU-101550,East,1.0,
SKU-101551,West,1.0,
SKU-101552,East,1.0,
SKU-101553,South,1.0,
SKU-101554,North,1.0,
SKU-101555,East,1.0,
SKU-101556,East,1.0,
SKU-101557,South,1.0,
SKU-101558,North,1.0,
SKU-101559,North,1.0,
SKU-101560,North,1.0,
SKU-101561,East,1.0,
SKU-101562,East,1.0,
SKU-101563,West,1.0,
SKU-101564,South,1.0,
SKU-101565,West,1.0,
SKU-101566,North,1.0,
SKU-101567,West,1.0,
SKU-101568,East,1.0,
SKU-101569,West,1.0,
SKU-101570,West,1.0,
SKU-101571,East,1.0,
SKU-101572,West,1.0,
SKU-101573,West,1.0,
SKU-101574,North,1.0,
SKU-101575,South,1.0,
SKU-101576,West,1.0,
SKU-101577,North,1.0,
SKU-101578,South,1.0,
SKU-101579,North,1.0,
SKU-101580,West,1.0,
SKU-101581,South,1.0,
SKU-101582,East,1.0,
SKU-101583,South,1.0,
SKU-101584,South,1.0,
SKU-101585,East,1.0,
SKU-101586,West,1.0,
SKU-101587,South,1.0,
SKU-101588,East,1.0,
SKU-101589,West,1.0,
SKU-101590,North,1.0,
SKU-101591,South,1.0,
SKU-101592,East,1.0,
SKU-101593,North,1.0,
SKU-101594,East,1.0,
SKU-101595,South,1.0,
SKU-101596,North,1.0,
SKU-101597,West,1.0,
SKU-101598,South,1.0,
SKU-101599,East,1.0,
SKU-101600,East,1.0,
SKU-101601,North,1.0,
SKU-101602,West,1.0,
SKU-101603,West,1.0,
SKU-101604,North,1.0,
SKU-101605,South,1.0,
SKU-101606,West,1.0,
SKU-101607,East,1.0,
SKU-101608,South,1.0,
SKU-101609,South,1.0,
SKU-101610,North,1.0,
SKU-101611,North,1.0,
SKU-101612,West,1.0,
SKU-101613,East,1.0,
SKU-101614,South,1.0,
SKU-101615,North,1.0,
SKU-101616,South,1.0,
SKU-101617,South,1.0,
SKU-101618,East,1.0,
SKU-101619,North,1.0,
SKU-101620,West,1.0,
SKU-101621,East,1.0,
SKU-101622,East,1.0,
SKU-101623,South,1.0,
SKU-101624,West,1.0,
SKU-101625,South,1.0,
SKU-101626,West,1.0,
SKU-101627,North,1.0,
SKU-101628,North,1.0,
SKU-101629,West,1.0,
SKU-101630,North,1.0,
SKU-101631,North,1.0,
SKU-101632,West,1.0,
SKU-101633,North,1.0,
SKU-101634,West,1.0,
SKU-101635,North,1.0,
SKU-101636,North,1.0,
SKU-101637,North,1.0,
SKU-101638,North,1.0,
SKU-101639,North,1.0,
SKU-101640,West,1.0,
SKU-101641,East,1.0,
SKU-101642,East,1.0,
SKU-101643,West,1.0,
SKU-101644,West,1.0,
SKU-101645,East,1.0,
SKU-101646,North,1.0,
SKU-101647,West,1.0,
SKU-101648,West,1.0,
SKU-101649,South,1.0,
SKU-101650,South,1.0,
SKU-101651,East,1.0,
SKU-101652,North,1.0,
SKU-101653,East,1.0,
SKU-101654,East,1.0,
SKU-101655,West,1.0,
SKU-101656,West,1.0,
SKU-101657,West,1.0,
SKU-101658,South,1.0,
SKU-101659,North,1.0,
SKU-101660,West,1.0,
SKU-101661,East,1.0,
SKU-101662,North,1.0,
SKU-101663,North,1.0,
SKU-101664,East,1.0,
SKU-101665,South,1.0,
SKU-101666,North,1.0,
SKU-101667,North,1.0,
SKU-101668,South,1.0,
SKU-101669,East,1.0,
SKU-101670,North,1.0,
SKU-101671,West,1.0,
SKU-101672,South,1.0,
SKU-101673,South,1.0,
SKU-101674,North,1.0,
SKU-101675,East,1.0,
SKU-101676,South,1.0,
SKU-101677,North,1.0,
SKU-101678,North,1.0,
SKU-101679,South,1.0,
SKU-101680,North,1.0,
SKU-101681,West,1.0,
SKU-101682,East,1.0,
SKU-101683,East,1.0,
SKU-101684,South,1.0,
SKU-101685,South,1.0,
SKU-101686,East,1.0,
SKU-101687,South,1.0,
SKU-101688,South,1.0,
SKU-101689,East,1.0,
SKU-101690,West,1.0,
SKU-101691,West,1.0,
SKU-101692,East,1.0,
SKU-101693,East,1.0,
SKU-101694,East,1.0,
SKU-101695,North,1.0,
SKU-101696,North,1.0,
SKU-101697,South,1.0,
SKU-101698,South,1.0,
SKU-101699,North,1.0,
SKU-101700,East,1.0,
SKU-101701,West,1.0,
SKU-101702,East,1.0,
SKU-101703,South,1.0,
SKU-101704,North,1.0,
SKU-101705,North,1.0,
SKU-101706,South,1.0,
SKU-101707,West,1.0,
SKU-101708,West,1.0,
SKU-101709,North,1.0,
SKU-101710,South,1.0,
SKU-101711,East,1.0,
SKU-101712,East,1.0,
SKU-101713,South,1.0,
SKU-101714,East,1.0,
SKU-101715,North,1.0,
SKU-101716,North,1.0,
SKU-101717,East,1.0,
SKU-101718,North,1.0,
SKU-101719,North,1.0,
SKU-101720,South,1.0,
SKU-101721,East,1.0,
SKU-101722,West,1.0,
SKU-101723,North,1.0,
SKU-101724,East,1.0,
SKU-101725,South,1.0,
SKU-101726,North,1.0,
SKU-101727,East,1.0,
SKU-101728,North,1.0,
SKU-101729,South,1.0,
SKU-101730,West,1.0,
SKU-101731,South,1.0,
SKU-101732,West,1.0,
SKU-101733,West,1.0,
SKU-101734,South,1.0,
SKU-101735,North,1.0,
SKU-101736,East,1.0,
SKU-101737,West,1.0,
SKU-101738,South,1.0,
SKU-101739,North,1.0,
SKU-101740,West,1.0,
SKU-101741,North,1.0,
SKU-101742,East,1.0,
SKU-101743,East,1.0,
SKU-101744,West,1.0,
SKU-101745,West,1.0,
SKU-101746,West,1.0,
SKU-101747,West,1.0,
SKU-101748,North,1.0,
SKU-101749,North,1.0,
SKU-101750,East,1.0,
SKU-101751,West,1.0,
SKU-101752,West,1.0,
SKU-101753,West,1.0,
SKU-101754,North,1.0,
SKU-101755,West,1.0,
SKU-101756,South,1.0,
SKU-101757,South,1.0,
SKU-101758,North,1.0,
SKU-101759,East,1.0,
SKU-101760,East,1.0,
SKU-101761,East,1.0,
SKU-101762,West,1.0,
SKU-101763,South,1.0,
SKU-101764,North,1.0,
SKU-101765,West,1.0,
SKU-101766,North,1.0,
SKU-101767,North,1.0,
SKU-101768,North,1.0,
SKU-101769,West,1.0,
SKU-101770,East,1.0,
SKU-101771,South,1.0,
SKU-101772,North,1.0,
SKU-101773,North,1.0,
SKU-101774,North,1.0,
SKU-101775,South,1.0,
SKU-101776,South,1.0,
SKU-101777,West,1.0,
SKU-101778,South,1.0,
SKU-101779,East,1.0,
SKU-101780,North,1.0,
SKU-101781,North,1.0,
SKU-101782,North,1.0,
SKU-101783,South,1.0,
SKU-101784,South,1.0,
SKU-101785,North,1.0,
SKU-101786,West,1.0,
SKU-101787,North,1.0,
SKU-101788,South,1.0,
SKU-101789,West,1.0,
SKU-101790,West,1.0,
SKU-101791,North,1.0,
SKU-101792,North,1.0,
SKU-101793,West,1.0,
SKU-101794,North,1.0,
SKU-101795,South,1.0,
SKU-101796,West,1.0,
SKU-101797,North,1.0,
SKU-101798,South,1.0,
SKU-101799,East,1.0,
SKU-101800,North,1.0,
SKU-101801,West,1.0,
SKU-101802,North,1.0,
SKU-101803,North,1.0,
SKU-101804,North,1.0,
SKU-101805,North,1.0,
SKU-101806,West,1.0,
SKU-101807,East,1.0,
SKU-101808,East,1.0,
SKU-101809,North,1.0,
SKU-101810,East,1.0,
SKU-101811,West,1.0,
SKU-101812,West,1.0,
SKU-101813,North,1.0,
SKU-101814,East,1.0,
SKU-101815,North,1.0,
SKU-101816,East,1.0,
SKU-101817,West,1.0,
SKU-101818,West,1.0,
SKU-101819,South,1.0,
SKU-101820,East,1.0,
SKU-101821,East,1.0,
SKU-101822,North,1.0,
SKU-101823,West,1.0,
SKU-101824,South,1.0,
SKU-101825,West,1.0,
SKU-101826,West,1.0,
SKU-101827,North,1.0,
SKU-101828,North,1.0,
SKU-101829,East,1.0,
SKU-101830,South,1.0,
SKU-101831,West,1.0,
SKU-101832,East,1.0,
SKU-101833,West,1.0,
SKU-101834,West,1.0,
SKU-101835,West,1.0,
SKU-101836,East,1.0,
SKU-101837,South,1.0,
SKU-101838,East,1.0,
SKU-101839,West,1.0,
SKU-101840,South,1.0,
SKU-101841,West,1.0,
SKU-101842,East,1.0,
SKU-101843,East,1.0,
SKU-101844,East,1.0,
SKU-101845,South,1.0,
SKU-101846,West,1.0,
SKU-101847,East,1.0,
SKU-101848,North,1.0,
SKU-101849,North,1.0,
SKU-101850,North,1.0,
SKU-101851,East,1.0,
SKU-101852,North,1.0,
SKU-101853,West,1.0,
SKU-101854,East,1.0,
SKU-101855,North,1.0,
SKU-101856,East,1.0,
SKU-101857,East,1.0,
SKU-101858,North,1.0,
SKU-101859,West,1.0,
SKU-101860,South,1.0,
SKU-101861,West,1.0,
SKU-101862,North,1.0,
SKU-101863,East,1.0,
SKU-101864,East,1.0,
SKU-101865,North,1.0,
SKU-101866,East,1.0,
SKU-101867,North,1.0,
SKU-101868,South,1.0,
SKU-101869,North,1.0,
SKU-101870,West,1.0,
SKU-101871,North,1.0,
SKU-101872,North,1.0,
SKU-101873,East,1.0,
SKU-101874,West,1.0,
SKU-101875,West,1.0,
SKU-101876,West,1.0,
SKU-101877,West,1.0,
SKU-101878,South,1.0,
SKU-101879,West,1.0,
SKU-101880,South,1.0,
SKU-101881,South,1.0,
SKU-101882,East,1.0,
SKU-101883,North,1.0,
SKU-101884,East,1.0,
SKU-101885,West,1.0,
SKU-101886,West,1.0,
SKU-101887,West,1.0,
SKU-101888,East,1.0,
SKU-101889,East,1.0,
SKU-101890,East,1.0,
SKU-101891,East,1.0,
SKU-101892,South,1.0,
SKU-101893,West,1.0,
SKU-101894,West,1.0,
SKU-101895,East,1.0,
SKU-101896,East,1.0,
SKU-101897,South,1.0,
SKU-101898,East,1.0,
SKU-101899,North,1.0,
SKU-101900,North,1.0,
SKU-101901,South,1.0,
SKU-101902,West,1.0,
SKU-101903,North,1.0,
SKU-101904,West,1.0,
SKU-101905,South,1.0,
SKU-101906,North,1.0,
SKU-101907,West,1.0,
SKU-101908,South,1.0,
SKU-101909,West,1.0,
SKU-101910,East,1.0,
SKU-101911,West,1.0,
SKU-101912,West,1.0,
SKU-101913,West,1.0,
SKU-101914,North,1.0,
SKU-101915,South,1.0,
SKU-101916,East,1.0,
SKU-101917,East,1.0,
SKU-101918,North,1.0,
SKU-101919,South,1.0,
SKU-101920,East,1.0,
SKU-101921,South,1.0,
SKU-101922,East,1.0,
SKU-101923,East,1.0,
SKU-101924,East,1.0,
SKU-101925,East,1.0,
SKU-101926,North,1.0,
SKU-101927,South,1.0,
SKU-101928,South,1.0,
SKU-101929,West,1.0,
SKU-101930,West,1.0,
SKU-101931,West,1.0,
SKU-101932,East,1.0,
SKU-101933,West,1.0,
SKU-101934,West,1.0,
SKU-101935,South,1.0,
SKU-101936,South,1.0,
SKU-101937,South,1.0,
SKU-101938,East,1.0,
SKU-101939,South,1.0,
SKU-101940,West,1.0,
SKU-101941,East,1.0,
SKU-101942,West,1.0,
SKU-101943,South,1.0,
SKU-101944,West,1.0,
SKU-101945,South,1.0,
SKU-101946,East,1.0,
SKU-101947,West,1.0,
SKU-101948,West,1.0,
SKU-101949,North,1.0,
SKU-101950,East,1.0,
SKU-101951,South,1.0,
SKU-101952,South,1.0,
SKU-101953,East,1.0,
SKU-101954,West,1.0,
SKU-101955,East,1.0,
SKU-101956,South,1.0,
SKU-101957,West,1.0,
SKU-101958,South,1.0,
SKU-101959,West,1.0,
SKU-101960,East,1.0,
SKU-101961,North,1.0,
SKU-101962,North,1.0,
SKU-101963,North,1.0,
SKU-101964,East,1.0,
SKU-101965,East,1.0,
SKU-101966,South,1.0,
SKU-101967,West,1.0,
SKU-101968,East,1.0,
SKU-101969,North,1.0,
SKU-101970,West,1.0,
SKU-101971,South,1.0,
SKU-101972,South,1.0,
SKU-101973,West,1.0,
SKU-101974,North,1.0,
SKU-101975,North,1.0,
SKU-101976,West,1.0,
SKU-101977,South,1.0,
SKU-101978,South,1.0,
SKU-101979,South,1.0,
SKU-101980,West,1.0,
SKU-101981,North,1.0,
SKU-101982,East,1.0,
SKU-101983,South,1.0,
SKU-101984,West,1.0,
SKU-101985,South,1.0,
SKU-101986,West,1.0,
SKU-101987,North,1.0,
SKU-101988,West,1.0,
SKU-101989,North,1.0,
SKU-101990,South,1.0,
SKU-101991,South,1.0,
SKU-101992,South,1.0,
SKU-101993,East,1.0,
SKU-101994,East,1.0,
