date,sku_id,region,units_ordered,naive_forecast,naive_error,seasonal_forecast,ma7_forecast,drift_forecast,category
2025-12-31,SKU-100005,North,33,26,7,37.0,38.57142857142857,25.8158379373849,Home
2026-01-01,SKU-100005,North,38,26,12,33.0,38.57142857142857,25.77900552486188,Home
2026-01-02,SKU-100005,North,34,26,8,26.0,38.57142857142857,25.742173112338858,Home
2026-01-03,SKU-100005,North,41,26,15,26.0,38.57142857142857,25.70534069981584,Home
2026-01-04,SKU-100005,North,23,26,-3,26.0,38.57142857142857,25.668508287292816,Home
2026-01-05,SKU-100005,North,36,26,10,26.0,38.57142857142857,25.631675874769797,Home
2026-01-06,SKU-100005,North,36,26,10,26.0,38.57142857142857,25.59484346224678,Home
2026-01-07,SKU-100005,North,44,26,18,26.0,38.57142857142857,25.558011049723756,Home
2026-01-08,SKU-100005,North,30,26,4,26.0,38.57142857142857,25.521178637200737,Home
2026-01-09,SKU-100005,North,22,26,-4,26.0,38.57142857142857,25.484346224677715,Home
2026-01-10,SKU-100005,North,25,26,-1,26.0,38.57142857142857,25.447513812154696,Home
2026-01-11,SKU-100005,North,32,26,6,26.0,38.57142857142857,25.410681399631677,Home
2026-01-12,SKU-100005,North,24,26,-2,26.0,38.57142857142857,25.373848987108655,Home
2026-01-13,SKU-100005,North,34,26,8,26.0,38.57142857142857,25.337016574585636,Home
2026-01-14,SKU-100005,North,39,26,13,26.0,38.57142857142857,25.300184162062614,Home
2026-01-15,SKU-100005,North,33,26,7,26.0,38.57142857142857,25.263351749539595,Home
2026-01-16,SKU-100005,North,25,26,-1,26.0,38.57142857142857,25.226519337016576,Home
2025-12-27,SKU-100005,South,17,31,-14,26.0,28.714285714285715,30.970534069981582,Home
2025-12-28,SKU-100005,South,17,31,-14,25.0,28.714285714285715,30.941068139963168,Home
2025-12-29,SKU-100005,South,13,31,-18,18.0,28.714285714285715,30.91160220994475,Home
2025-12-30,SKU-100005,South,24,31,-7,28.0,28.714285714285715,30.882136279926335,Home
2025-12-31,SKU-100005,South,39,31,8,47.0,28.714285714285715,30.852670349907918,Home
2026-01-01,SKU-100005,South,34,31,3,26.0,28.714285714285715,30.823204419889503,Home
2026-01-02,SKU-100005,South,17,31,-14,31.0,28.714285714285715,30.793738489871085,Home
2026-01-03,SKU-100005,South,24,31,-7,31.0,28.714285714285715,30.76427255985267,Home
2026-01-04,SKU-100005,South,26,31,-5,31.0,28.714285714285715,30.734806629834253,Home
2026-01-05,SKU-100005,South,23,31,-8,31.0,28.714285714285715,30.70534069981584,Home
2026-01-06,SKU-100005,South,23,31,-8,31.0,28.714285714285715,30.67587476979742,Home
2026-01-07,SKU-100005,South,36,31,5,31.0,28.714285714285715,30.646408839779006,Home
2026-01-08,SKU-100005,South,23,31,-8,31.0,28.714285714285715,30.61694290976059,Home
2026-01-09,SKU-100005,South,20,31,-11,31.0,28.714285714285715,30.587476979742174,Home
2026-01-10,SKU-100005,South,26,31,-5,31.0,28.714285714285715,30.558011049723756,Home
2026-01-11,SKU-100005,South,24,31,-7,31.0,28.714285714285715,30.528545119705342,Home
2026-01-12,SKU-100005,South,18,31,-13,31.0,28.714285714285715,30.499079189686924,Home
2026-01-13,SKU-100005,South,24,31,-7,31.0,28.714285714285715,30.46961325966851,Home
2026-01-14,SKU-100005,South,28,31,-3,31.0,28.714285714285715,30.44014732965009,Home
2026-01-15,SKU-100005,South,38,31,7,31.0,28.714285714285715,30.410681399631677,Home
2026-01-16,SKU-100005,South,19,31,-12,31.0,28.714285714285715,30.38121546961326,Home
2025-12-27,SKU-100005,West,35,37,-2,27.0,30.142857142857142,36.974217311233886,Home
2025-12-28,SKU-100005,West,32,37,-5,27.0,30.142857142857142,36.94843462246777,Home
2025-12-29,SKU-100005,West,19,37,-18,33.0,30.142857142857142,36.92265193370166,Home
2025-12-30,SKU-100005,West,39,37,2,35.0,30.142857142857142,36.896869244935544,Home
2025-12-31,SKU-100005,West,22,37,-15,24.0,30.142857142857142,36.87108655616943,Home
2026-01-01,SKU-100005,West,20,37,-17,28.0,30.142857142857142,36.84530386740332,Home
2026-01-02,SKU-100005,West,23,37,-14,37.0,30.142857142857142,36.8195211786372,Home
2026-01-03,SKU-100005,West,32,37,-5,37.0,30.142857142857142,36.79373848987109,Home
2026-01-04,SKU-100005,West,35,37,-2,37.0,30.142857142857142,36.767955801104975,Home
2026-01-05,SKU-100005,West,25,37,-12,37.0,30.142857142857142,36.74217311233886,Home
2026-01-06,SKU-100005,West,32,37,-5,37.0,30.142857142857142,36.71639042357275,Home
2026-01-07,SKU-100005,West,32,37,-5,37.0,30.142857142857142,36.69060773480663,Home
2026-01-08,SKU-100005,West,37,37,0,37.0,30.142857142857142,36.66482504604051,Home
2026-01-09,SKU-100005,West,28,37,-9,37.0,30.142857142857142,36.6390423572744,Home
2026-01-10,SKU-100005,West,18,37,-19,37.0,30.142857142857142,36.613259668508285,Home
2026-01-11,SKU-100005,West,18,37,-19,37.0,30.142857142857142,36.58747697974217,Home
2026-01-12,SKU-100005,West,32,37,-5,37.0,30.142857142857142,36.56169429097606,Home
2026-01-13,SKU-100005,West,34,37,-3,37.0,30.142857142857142,36.53591160220994,Home
2026-01-14,SKU-100005,West,30,37,-7,37.0,30.142857142857142,36.51012891344383,Home
2026-01-15,SKU-100005,West,38,37,1,37.0,30.142857142857142,36.484346224677715,Home
2026-01-16,SKU-100005,West,34,37,-3,37.0,30.142857142857142,36.4585635359116,Home
2025-12-27,SKU-100006,Central,56,52,4,69.0,63.857142857142854,51.935543278084715,Electronics
2025-12-28,SKU-100006,Central,91,52,39,62.0,63.857142857142854,51.87108655616943,Electronics
2025-12-29,SKU-100006,Central,65,52,13,64.0,63.857142857142854,51.806629834254146,Electronics
2025-12-30,SKU-100006,Central,76,52,24,73.0,63.857142857142854,51.74217311233886,Electronics
2025-12-31,SKU-100006,Central,103,52,51,63.0,63.857142857142854,51.67771639042357,Electronics
2026-01-01,SKU-100006,Central,67,52,15,64.0,63.857142857142854,51.613259668508285,Electronics
2026-01-02,SKU-100006,Central,77,52,25,52.0,63.857142857142854,51.548802946593,Electronics
2026-01-03,SKU-100006,Central,80,52,28,52.0,63.857142857142854,51.484346224677715,Electronics
2026-01-04,SKU-100006,Central,54,52,2,52.0,63.857142857142854,51.41988950276243,Electronics
2026-01-05,SKU-100006,Central,84,52,32,52.0,63.857142857142854,51.355432780847146,Electronics
2026-01-06,SKU-100006,Central,90,52,38,52.0,63.857142857142854,51.29097605893186,Electronics
2026-01-07,SKU-100006,Central,83,52,31,52.0,63.857142857142854,51.226519337016576,Electronics
2026-01-08,SKU-100006,Central,64,52,12,52.0,63.857142857142854,51.16206261510129,Electronics
2026-01-09,SKU-100006,Central,45,52,-7,52.0,63.857142857142854,51.09760589318601,Electronics
2026-01-10,SKU-100006,Central,68,52,16,52.0,63.857142857142854,51.033149171270715,Electronics
2026-01-11,SKU-100006,Central,77,52,25,52.0,63.857142857142854,50.96869244935543,Electronics
2026-01-12,SKU-100006,Central,57,52,5,52.0,63.857142857142854,50.904235727440145,Electronics
2026-01-13,SKU-100006,Central,86,52,34,52.0,63.857142857142854,50.83977900552486,Electronics
2026-01-14,SKU-100006,Central,86,52,34,52.0,63.857142857142854,50.775322283609576,Electronics
2026-01-15,SKU-100006,Central,83,52,31,52.0,63.857142857142854,50.71086556169429,Electronics
2026-01-16,SKU-100006,Central,59,52,7,52.0,63.857142857142854,50.646408839779006,Electronics
2025-12-27,SKU-100006,East,43,78,-35,62.0,74.14285714285714,77.9171270718232,Electronics
2025-12-28,SKU-100006,East,68,78,-10,54.0,74.14285714285714,77.8342541436464,Electronics
2025-12-29,SKU-100006,East,58,78,-20,81.0,74.14285714285714,77.7513812154696,Electronics
2025-12-30,SKU-100006,East,104,78,26,104.0,74.14285714285714,77.66850828729282,Electronics
2025-12-31,SKU-100006,East,91,78,13,84.0,74.14285714285714,77.58563535911603,Electronics
2026-01-01,SKU-100006,East,78,78,0,56.0,74.14285714285714,77.50276243093923,Electronics
2026-01-02,SKU-100006,East,50,78,-28,78.0,74.14285714285714,77.41988950276243,Electronics
2026-01-03,SKU-100006,East,61,78,-17,78.0,74.14285714285714,77.33701657458563,Electronics
2026-01-04,SKU-100006,East,73,78,-5,78.0,74.14285714285714,77.25414364640883,Electronics
2026-01-05,SKU-100006,East,53,78,-25,78.0,74.14285714285714,77.17127071823204,Electronics
2026-01-06,SKU-100006,East,89,78,11,78.0,74.14285714285714,77.08839779005525,Electronics
2026-01-07,SKU-100006,East,94,78,16,78.0,74.14285714285714,77.00552486187846,Electronics
2026-01-08,SKU-100006,East,85,78,7,78.0,74.14285714285714,76.92265193370166,Electronics
2026-01-09,SKU-100006,East,56,78,-22,78.0,74.14285714285714,76.83977900552486,Electronics
2026-01-10,SKU-100006,East,66,78,-12,78.0,74.14285714285714,76.75690607734806,Electronics
2026-01-11,SKU-100006,East,64,78,-14,78.0,74.14285714285714,76.67403314917127,Electronics
2026-01-12,SKU-100006,East,60,78,-18,78.0,74.14285714285714,76.59116022099448,Electronics
2026-01-13,SKU-100006,East,83,78,5,78.0,74.14285714285714,76.50828729281768,Electronics
2026-01-14,SKU-100006,East,75,78,-3,78.0,74.14285714285714,76.42541436464089,Electronics
2026-01-15,SKU-100006,East,75,78,-3,78.0,74.14285714285714,76.34254143646409,Electronics
2026-01-16,SKU-100006,East,59,78,-19,78.0,74.14285714285714,76.25966850828729,Electronics
2025-12-27,SKU-100006,North,80,76,4,61.0,78.14285714285714,76.01104972375691,Electronics
2025-12-28,SKU-100006,North,60,76,-16,85.0,78.14285714285714,76.02209944751381,Electronics
2025-12-29,SKU-100006,North,76,76,0,96.0,78.14285714285714,76.03314917127072,Electronics
2025-12-30,SKU-100006,North,115,76,39,76.0,78.14285714285714,76.04419889502762,Electronics
2025-12-31,SKU-100006,North,85,76,9,81.0,78.14285714285714,76.05524861878453,Electronics
2026-01-01,SKU-100006,North,62,76,-14,72.0,78.14285714285714,76.06629834254143,Electronics
2026-01-02,SKU-100006,North,84,76,8,76.0,78.14285714285714,76.07734806629834,Electronics
2026-01-03,SKU-100006,North,72,76,-4,76.0,78.14285714285714,76.08839779005525,Electronics
2026-01-04,SKU-100006,North,81,76,5,76.0,78.14285714285714,76.09944751381215,Electronics
2026-01-05,SKU-100006,North,97,76,21,76.0,78.14285714285714,76.11049723756906,Electronics
2026-01-06,SKU-100006,North,66,76,-10,76.0,78.14285714285714,76.12154696132596,Electronics
2026-01-07,SKU-100006,North,84,76,8,76.0,78.14285714285714,76.13259668508287,Electronics
2026-01-08,SKU-100006,North,63,76,-13,76.0,78.14285714285714,76.14364640883979,Electronics
2026-01-09,SKU-100006,North,70,76,-6,76.0,78.14285714285714,76.15469613259668,Electronics
2026-01-10,SKU-100006,North,69,76,-7,76.0,78.14285714285714,76.1657458563536,Electronics
2026-01-11,SKU-100006,North,73,76,-3,76.0,78.14285714285714,76.1767955801105,Electronics
2026-01-12,SKU-100006,North,82,76,6,76.0,78.14285714285714,76.1878453038674,Electronics
2026-01-13,SKU-100006,North,102,76,26,76.0,78.14285714285714,76.1988950276243,Electronics
2026-01-14,SKU-100006,North,64,76,-12,76.0,78.14285714285714,76.20994475138122,Electronics
2026-01-15,SKU-100006,North,85,76,9,76.0,78.14285714285714,76.22099447513813,Electronics
2026-01-16,SKU-100006,North,68,76,-8,76.0,78.14285714285714,76.23204419889503,Electronics
2025-12-27,SKU-100006,South,78,37,41,59.0,59.857142857142854,36.9097605893186,Electronics
2025-12-28,SKU-100006,South,64,37,27,53.0,59.857142857142854,36.8195211786372,Electronics
2025-12-29,SKU-100006,South,61,37,24,56.0,59.857142857142854,36.729281767955804,Electronics
2025-12-30,SKU-100006,South,107,37,70,55.0,59.857142857142854,36.6390423572744,Electronics
2025-12-31,SKU-100006,South,70,37,33,74.0,59.857142857142854,36.548802946593,Electronics
2026-01-01,SKU-100006,South,61,37,24,85.0,59.857142857142854,36.4585635359116,Electronics
2026-01-02,SKU-100006,South,35,37,-2,37.0,59.857142857142854,36.3683241252302,Electronics
2026-01-03,SKU-100006,South,51,37,14,37.0,59.857142857142854,36.278084714548804,Electronics
2026-01-04,SKU-100006,South,53,37,16,37.0,59.857142857142854,36.187845303867405,Electronics
2026-01-05,SKU-100006,South,96,37,59,37.0,59.857142857142854,36.09760589318601,Electronics
2026-01-06,SKU-100006,South,79,37,42,37.0,59.857142857142854,36.0073664825046,Electronics
2026-01-07,SKU-100006,South,73,37,36,37.0,59.857142857142854,35.9171270718232,Electronics
2026-01-08,SKU-100006,South,52,37,15,37.0,59.857142857142854,35.826887661141804,Electronics
2026-01-09,SKU-100006,South,52,37,15,37.0,59.857142857142854,35.736648250460405,Electronics
2026-01-10,SKU-100006,South,85,37,48,37.0,59.857142857142854,35.646408839779006,Electronics
2026-01-11,SKU-100006,South,75,37,38,37.0,59.857142857142854,35.55616942909761,Electronics
2026-01-12,SKU-100006,South,63,37,26,37.0,59.857142857142854,35.46593001841621,Electronics
2026-01-13,SKU-100006,South,60,37,23,37.0,59.857142857142854,35.3756906077348,Electronics
2026-01-14,SKU-100006,South,78,37,41,37.0,59.857142857142854,35.285451197053405,Electronics
2026-01-15,SKU-100006,South,62,37,25,37.0,59.857142857142854,35.195211786372006,Electronics
2026-01-16,SKU-100006,South,44,37,7,37.0,59.857142857142854,35.10497237569061,Electronics
2025-12-27,SKU-100006,West,81,98,-17,69.0,88.57142857142857,98.0184162062615,Electronics
2025-12-28,SKU-100006,West,71,98,-27,78.0,88.57142857142857,98.03683241252303,Electronics
2025-12-29,SKU-100006,West,65,98,-33,66.0,88.57142857142857,98.05524861878453,Electronics
2025-12-30,SKU-100006,West,94,98,-4,118.0,88.57142857142857,98.07366482504604,Electronics
2025-12-31,SKU-100006,West,71,98,-27,108.0,88.57142857142857,98.09208103130756,Electronics
2026-01-01,SKU-100006,West,83,98,-15,83.0,88.57142857142857,98.11049723756906,Electronics
2026-01-02,SKU-100006,West,64,98,-34,98.0,88.57142857142857,98.12891344383057,Electronics
2026-01-03,SKU-100006,West,67,98,-31,98.0,88.57142857142857,98.14732965009208,Electronics
2026-01-04,SKU-100006,West,66,98,-32,98.0,88.57142857142857,98.1657458563536,Electronics
2026-01-05,SKU-100006,West,60,98,-38,98.0,88.57142857142857,98.1841620626151,Electronics
2026-01-06,SKU-100006,West,77,98,-21,98.0,88.57142857142857,98.20257826887661,Electronics
2026-01-07,SKU-100006,West,71,98,-27,98.0,88.57142857142857,98.22099447513813,Electronics
2026-01-08,SKU-100006,West,84,98,-14,98.0,88.57142857142857,98.23941068139963,Electronics
2026-01-09,SKU-100006,West,74,98,-24,98.0,88.57142857142857,98.25782688766114,Electronics
2026-01-10,SKU-100006,West,65,98,-33,98.0,88.57142857142857,98.27624309392266,Electronics
2026-01-11,SKU-100006,West,68,98,-30,98.0,88.57142857142857,98.29465930018416,Electronics
2026-01-12,SKU-100006,West,58,98,-40,98.0,88.57142857142857,98.31307550644567,Electronics
2026-01-13,SKU-100006,West,73,98,-25,98.0,88.57142857142857,98.33149171270718,Electronics
2026-01-14,SKU-100006,West,110,98,12,98.0,88.57142857142857,98.3499079189687,Electronics
2026-01-15,SKU-100006,West,74,98,-24,98.0,88.57142857142857,98.3683241252302,Electronics
2026-01-16,SKU-100006,West,54,98,-44,98.0,88.57142857142857,98.38674033149171,Electronics
2025-12-27,SKU-100007,Central,26,22,4,29.0,25.571428571428573,21.96132596685083,Kitchen
2025-12-28,SKU-100007,Central,18,22,-4,14.0,25.571428571428573,21.92265193370166,Kitchen
2025-12-29,SKU-100007,Central,20,22,-2,23.0,25.571428571428573,21.883977900552487,Kitchen
2025-12-30,SKU-100007,Central,15,22,-7,26.0,25.571428571428573,21.845303867403317,Kitchen
2025-12-31,SKU-100007,Central,32,22,10,26.0,25.571428571428573,21.806629834254142,Kitchen
2026-01-01,SKU-100007,Central,28,22,6,39.0,25.571428571428573,21.76795580110497,Kitchen
2026-01-02,SKU-100007,Central,20,22,-2,22.0,25.571428571428573,21.7292817679558,Kitchen
2026-01-03,SKU-100007,Central,17,22,-5,22.0,25.571428571428573,21.69060773480663,Kitchen
2026-01-04,SKU-100007,Central,29,22,7,22.0,25.571428571428573,21.65193370165746,Kitchen
2026-01-05,SKU-100007,Central,23,22,1,22.0,25.571428571428573,21.613259668508288,Kitchen
2026-01-06,SKU-100007,Central,28,22,6,22.0,25.571428571428573,21.574585635359117,Kitchen
2026-01-07,SKU-100007,Central,28,22,6,22.0,25.571428571428573,21.535911602209946,Kitchen
2026-01-08,SKU-100007,Central,20,22,-2,22.0,25.571428571428573,21.497237569060772,Kitchen
2026-01-09,SKU-100007,Central,24,22,2,22.0,25.571428571428573,21.4585635359116,Kitchen
2026-01-10,SKU-100007,Central,29,22,7,22.0,25.571428571428573,21.41988950276243,Kitchen
2026-01-11,SKU-100007,Central,29,22,7,22.0,25.571428571428573,21.38121546961326,Kitchen
2026-01-12,SKU-100007,Central,24,22,2,22.0,25.571428571428573,21.34254143646409,Kitchen
2026-01-13,SKU-100007,Central,22,22,0,22.0,25.571428571428573,21.303867403314918,Kitchen
2026-01-14,SKU-100007,Central,32,22,10,22.0,25.571428571428573,21.265193370165747,Kitchen
2026-01-15,SKU-100007,Central,34,22,12,22.0,25.571428571428573,21.226519337016576,Kitchen
2026-01-16,SKU-100007,Central,19,22,-3,22.0,25.571428571428573,21.1878453038674,Kitchen
2025-12-27,SKU-100007,East,23,34,-11,24.0,28.0,34.003683241252304,Kitchen
2025-12-28,SKU-100007,East,29,34,-5,30.0,28.0,34.0073664825046,Kitchen
2025-12-29,SKU-100007,East,23,34,-11,31.0,28.0,34.011049723756905,Kitchen
2025-12-30,SKU-100007,East,27,34,-7,29.0,28.0,34.01473296500921,Kitchen
2025-12-31,SKU-100007,East,30,34,-4,20.0,28.0,34.01841620626151,Kitchen
2026-01-01,SKU-100007,East,19,34,-15,28.0,28.0,34.02209944751381,Kitchen
2026-01-02,SKU-100007,East,25,34,-9,34.0,28.0,34.025782688766114,Kitchen
2026-01-03,SKU-100007,East,30,34,-4,34.0,28.0,34.02946593001842,Kitchen
2026-01-04,SKU-100007,East,21,34,-13,34.0,28.0,34.033149171270715,Kitchen
2026-01-05,SKU-100007,East,28,34,-6,34.0,28.0,34.03683241252302,Kitchen
2026-01-06,SKU-100007,East,34,34,0,34.0,28.0,34.04051565377532,Kitchen
2026-01-07,SKU-100007,East,27,34,-7,34.0,28.0,34.04419889502763,Kitchen
2026-01-08,SKU-100007,East,25,34,-9,34.0,28.0,34.047882136279924,Kitchen
2026-01-09,SKU-100007,East,21,34,-13,34.0,28.0,34.05156537753223,Kitchen
2026-01-10,SKU-100007,East,28,34,-6,34.0,28.0,34.05524861878453,Kitchen
2026-01-11,SKU-100007,East,25,34,-9,34.0,28.0,34.058931860036836,Kitchen
2026-01-12,SKU-100007,East,25,34,-9,34.0,28.0,34.06261510128913,Kitchen
2026-01-13,SKU-100007,East,28,34,-6,34.0,28.0,34.06629834254144,Kitchen
2026-01-14,SKU-100007,East,27,34,-7,34.0,28.0,34.06998158379374,Kitchen
2026-01-15,SKU-100007,East,27,34,-7,34.0,28.0,34.07366482504604,Kitchen
2026-01-16,SKU-100007,East,27,34,-7,34.0,28.0,34.07734806629834,Kitchen
2025-12-27,SKU-100007,North,27,30,-3,24.0,31.428571428571427,29.976058931860038,Kitchen
2025-12-28,SKU-100007,North,26,30,-4,23.0,31.428571428571427,29.952117863720073,Kitchen
2025-12-29,SKU-100007,North,26,30,-4,37.0,31.428571428571427,29.92817679558011,Kitchen
2025-12-30,SKU-100007,North,28,30,-2,32.0,31.428571428571427,29.90423572744015,Kitchen
2025-12-31,SKU-100007,North,31,30,1,37.0,31.428571428571427,29.880294659300183,Kitchen
2026-01-01,SKU-100007,North,32,30,2,37.0,31.428571428571427,29.85635359116022,Kitchen
2026-01-02,SKU-100007,North,20,30,-10,30.0,31.428571428571427,29.832412523020256,Kitchen
2026-01-03,SKU-100007,North,25,30,-5,30.0,31.428571428571427,29.808471454880294,Kitchen
2026-01-04,SKU-100007,North,33,30,3,30.0,31.428571428571427,29.784530386740332,Kitchen
2026-01-05,SKU-100007,North,34,30,4,30.0,31.428571428571427,29.760589318600367,Kitchen
2026-01-06,SKU-100007,North,27,30,-3,30.0,31.428571428571427,29.736648250460405,Kitchen
2026-01-07,SKU-100007,North,33,30,3,30.0,31.428571428571427,29.712707182320443,Kitchen
2026-01-08,SKU-100007,North,28,30,-2,30.0,31.428571428571427,29.688766114180478,Kitchen
2026-01-09,SKU-100007,North,28,30,-2,30.0,31.428571428571427,29.664825046040516,Kitchen
2026-01-10,SKU-100007,North,40,30,10,30.0,31.428571428571427,29.640883977900554,Kitchen
2026-01-11,SKU-100007,North,26,30,-4,30.0,31.428571428571427,29.61694290976059,Kitchen
2026-01-12,SKU-100007,North,20,30,-10,30.0,31.428571428571427,29.593001841620627,Kitchen
2026-01-13,SKU-100007,North,21,30,-9,30.0,31.428571428571427,29.569060773480665,Kitchen
2026-01-14,SKU-100007,North,25,30,-5,30.0,31.428571428571427,29.5451197053407,Kitchen
2026-01-15,SKU-100007,North,36,30,6,30.0,31.428571428571427,29.521178637200737,Kitchen
2026-01-16,SKU-100007,North,24,30,-6,30.0,31.428571428571427,29.497237569060772,Kitchen
2025-12-27,SKU-100007,South,26,23,3,19.0,23.285714285714285,22.97974217311234,Kitchen
2025-12-28,SKU-100007,South,24,23,1,25.0,23.285714285714285,22.959484346224677,Kitchen
2025-12-29,SKU-100007,South,23,23,0,29.0,23.285714285714285,22.939226519337016,Kitchen
2025-12-30,SKU-100007,South,24,23,1,25.0,23.285714285714285,22.918968692449354,Kitchen
2025-12-31,SKU-100007,South,30,23,7,28.0,23.285714285714285,22.898710865561693,Kitchen
2026-01-01,SKU-100007,South,21,23,-2,14.0,23.285714285714285,22.87845303867403,Kitchen
2026-01-02,SKU-100007,South,26,23,3,23.0,23.285714285714285,22.858195211786374,Kitchen
2026-01-03,SKU-100007,South,22,23,-1,23.0,23.285714285714285,22.837937384898712,Kitchen
2026-01-04,SKU-100007,South,18,23,-5,23.0,23.285714285714285,22.81767955801105,Kitchen
2026-01-05,SKU-100007,South,26,23,3,23.0,23.285714285714285,22.79742173112339,Kitchen
2026-01-06,SKU-100007,South,33,23,10,23.0,23.285714285714285,22.777163904235728,Kitchen
2026-01-07,SKU-100007,South,34,23,11,23.0,23.285714285714285,22.756906077348066,Kitchen
2026-01-08,SKU-100007,South,22,23,-1,23.0,23.285714285714285,22.736648250460405,Kitchen
2026-01-09,SKU-100007,South,14,23,-9,23.0,23.285714285714285,22.716390423572744,Kitchen
2026-01-10,SKU-100007,South,19,23,-4,23.0,23.285714285714285,22.696132596685082,Kitchen
2026-01-11,SKU-100007,South,22,23,-1,23.0,23.285714285714285,22.67587476979742,Kitchen
2026-01-12,SKU-100007,South,21,23,-2,23.0,23.285714285714285,22.65561694290976,Kitchen
2026-01-13,SKU-100007,South,19,23,-4,23.0,23.285714285714285,22.635359116022098,Kitchen
2026-01-14,SKU-100007,South,32,23,9,23.0,23.285714285714285,22.615101289134437,Kitchen
2026-01-15,SKU-100007,South,26,23,3,23.0,23.285714285714285,22.59484346224678,Kitchen
2026-01-16,SKU-100007,South,28,23,5,23.0,23.285714285714285,22.574585635359117,Kitchen
2025-12-27,SKU-100007,West,26,26,0,17.0,25.714285714285715,25.959484346224677,Kitchen
2025-12-28,SKU-100007,West,36,26,10,25.0,25.714285714285715,25.918968692449354,Kitchen
2025-12-29,SKU-100007,West,21,26,-5,29.0,25.714285714285715,25.87845303867403,Kitchen
2025-12-30,SKU-100007,West,29,26,3,24.0,25.714285714285715,25.837937384898712,Kitchen
2025-12-31,SKU-100007,West,37,26,11,35.0,25.714285714285715,25.79742173112339,Kitchen
2026-01-01,SKU-100007,West,18,26,-8,24.0,25.714285714285715,25.756906077348066,Kitchen
2026-01-02,SKU-100007,West,24,26,-2,26.0,25.714285714285715,25.716390423572744,Kitchen
2026-01-03,SKU-100007,West,22,26,-4,26.0,25.714285714285715,25.67587476979742,Kitchen
2026-01-04,SKU-100007,West,32,26,6,26.0,25.714285714285715,25.635359116022098,Kitchen
2026-01-05,SKU-100007,West,20,26,-6,26.0,25.714285714285715,25.59484346224678,Kitchen
2026-01-06,SKU-100007,West,32,26,6,26.0,25.714285714285715,25.554327808471456,Kitchen
2026-01-07,SKU-100007,West,25,26,-1,26.0,25.714285714285715,25.513812154696133,Kitchen
2026-01-08,SKU-100007,West,33,26,7,26.0,25.714285714285715,25.47329650092081,Kitchen
2026-01-09,SKU-100007,West,28,26,2,26.0,25.714285714285715,25.432780847145487,Kitchen
2026-01-10,SKU-100007,West,28,26,2,26.0,25.714285714285715,25.392265193370164,Kitchen
2026-01-11,SKU-100007,West,22,26,-4,26.0,25.714285714285715,25.351749539594845,Kitchen
2026-01-12,SKU-100007,West,23,26,-3,26.0,25.714285714285715,25.311233885819522,Kitchen
2026-01-13,SKU-100007,West,27,26,1,26.0,25.714285714285715,25.2707182320442,Kitchen
2026-01-14,SKU-100007,West,34,26,8,26.0,25.714285714285715,25.230202578268877,Kitchen
2026-01-15,SKU-100007,West,27,26,1,26.0,25.714285714285715,25.189686924493554,Kitchen
2026-01-16,SKU-100007,West,35,26,9,26.0,25.714285714285715,25.14917127071823,Kitchen
2025-12-27,SKU-100008,Central,50,33,17,25.0,36.142857142857146,32.994475138121544,Electronics
2025-12-28,SKU-100008,Central,36,33,3,36.0,36.142857142857146,32.988950276243095,Electronics
2025-12-29,SKU-100008,Central,37,33,4,42.0,36.142857142857146,32.98342541436464,Electronics
2025-12-30,SKU-100008,Central,38,33,5,49.0,36.142857142857146,32.97790055248619,Electronics
2025-12-31,SKU-100008,Central,55,33,22,40.0,36.142857142857146,32.972375690607734,Electronics
2026-01-01,SKU-100008,Central,44,33,11,28.0,36.142857142857146,32.966850828729285,Electronics
2026-01-02,SKU-100008,Central,32,33,-1,33.0,36.142857142857146,32.96132596685083,Electronics
2026-01-03,SKU-100008,Central,36,33,3,33.0,36.142857142857146,32.95580110497237,Electronics
2026-01-04,SKU-100008,Central,34,33,1,33.0,36.142857142857146,32.950276243093924,Electronics
2026-01-05,SKU-100008,Central,34,33,1,33.0,36.142857142857146,32.94475138121547,Electronics
2026-01-06,SKU-100008,Central,34,33,1,33.0,36.142857142857146,32.93922651933702,Electronics
2026-01-07,SKU-100008,Central,38,33,5,33.0,36.142857142857146,32.93370165745856,Electronics
2026-01-08,SKU-100008,Central,22,33,-11,33.0,36.142857142857146,32.92817679558011,Electronics
2026-01-09,SKU-100008,Central,35,33,2,33.0,36.142857142857146,32.92265193370166,Electronics
2026-01-10,SKU-100008,Central,42,33,9,33.0,36.142857142857146,32.9171270718232,Electronics
2026-01-11,SKU-100008,Central,32,33,-1,33.0,36.142857142857146,32.91160220994475,Electronics
2026-01-12,SKU-100008,Central,22,33,-11,33.0,36.142857142857146,32.9060773480663,Electronics
2026-01-13,SKU-100008,Central,34,33,1,33.0,36.142857142857146,32.90055248618785,Electronics
2026-01-14,SKU-100008,Central,36,33,3,33.0,36.142857142857146,32.89502762430939,Electronics
2026-01-15,SKU-100008,Central,34,33,1,33.0,36.142857142857146,32.889502762430936,Electronics
2026-01-16,SKU-100008,Central,34,33,1,33.0,36.142857142857146,32.88397790055249,Electronics
2025-12-27,SKU-100008,East,36,36,0,40.0,40.57142857142857,35.94659300184162,Electronics
2025-12-28,SKU-100008,East,28,36,-8,39.0,40.57142857142857,35.89318600368324,Electronics
2025-12-29,SKU-100008,East,41,36,5,37.0,40.57142857142857,35.83977900552486,Electronics
2025-12-30,SKU-100008,East,43,36,7,38.0,40.57142857142857,35.78637200736648,Electronics
